fps,sil_steps,sil_num_episodes,value_loss,total_timesteps,explained_variance,best_episode_reward,episode_reward,nupdates,sil_valid_samples,policy_entropy
965,100000.0,230.0,0.0013921252684667706,166336000,0.987238940782845,400.0,400.0,519800,238.0,2.242091178894043
965,100000.0,240.0,0.005499423015862703,166368000,0.9496300294995308,400.0,390.0,519900,463.0,2.049625873565674
965,100000.0,243.0,0.0011806789552792907,166400000,0.9890379989519715,400.0,400.0,520000,366.0,2.2534852027893066
965,100000.0,239.0,0.0011708533857017756,166432000,0.9902374083176255,400.0,400.0,520100,349.0,2.174241542816162
965,100000.0,234.0,0.001167522743344307,166464000,0.9910791870206594,400.0,400.0,520200,255.0,2.280364513397217
965,100000.0,230.0,0.0012726850109174848,166496000,0.9928419631905854,400.0,400.0,520300,344.0,2.029433250427246
965,100000.0,226.0,0.0007442882633768022,166528000,0.9924256675876677,400.0,400.0,520400,284.0,2.325169563293457
965,100000.0,231.0,0.0013350102817639709,166560000,0.9876814717426896,400.0,400.0,520500,291.0,2.1715452671051025
965,100000.0,237.0,0.000802233989816159,166592000,0.9922898802906275,400.0,400.0,520600,431.0,2.1165573596954346
965,100000.0,238.0,0.0033110573422163725,166624000,0.9801546894013882,400.0,380.0,520700,291.0,1.9527695178985596
965,100000.0,239.0,0.0017713159322738647,166656000,0.9851950919255614,400.0,400.0,520800,375.0,2.114044666290283
965,100000.0,241.0,0.001542386831715703,166688000,0.9897769447416067,400.0,390.0,520900,271.0,2.1039745807647705
965,100000.0,245.0,0.003687085583806038,166720000,0.9728402439504862,400.0,400.0,521000,422.0,1.815976858139038
965,100000.0,248.0,0.0010005116928368807,166752000,0.9914418449625373,400.0,400.0,521100,398.0,2.2333269119262695
965,100000.0,251.0,0.0016512483125552535,166784000,0.9855118105188012,400.0,392.5,521200,447.0,2.0836403369903564
965,100000.0,247.0,0.0013876532902941108,166816000,0.988729901611805,400.0,390.0,521300,433.0,2.258023500442505
965,100000.0,242.0,0.0032061717938631773,166848000,0.9673025719821453,400.0,400.0,521400,448.0,1.8160359859466553
965,100000.0,240.0,0.0011444272240623832,166880000,0.9908437915146351,400.0,400.0,521500,302.0,2.1378555297851562
965,100000.0,240.0,0.0012624406954273582,166912000,0.9908526642248034,400.0,390.0,521600,354.0,2.109130859375
965,100000.0,245.0,0.0030699174385517836,166944000,0.9798224903643131,400.0,392.5,521700,255.0,2.1641929149627686
965,100000.0,245.0,0.0021727033890783787,166976000,0.979281360283494,400.0,400.0,521800,457.0,2.060279130935669
965,100000.0,246.0,0.0021707843989133835,167008000,0.988305795006454,400.0,400.0,521900,243.0,2.1292946338653564
965,100000.0,238.0,0.0026571208145469427,167040000,0.9656667001545429,400.0,390.0,522000,434.0,2.2044336795806885
965,100000.0,229.0,0.0026031972374767065,167072000,0.9753511976450682,400.0,390.0,522100,450.0,2.213188409805298
965,100000.0,229.0,0.001354650710709393,167104000,0.9854307007044554,400.0,400.0,522200,463.0,2.0800254344940186
965,100000.0,235.0,0.0014407339040189981,167136000,0.9882462956011295,400.0,390.0,522300,414.0,2.02770733833313
965,100000.0,240.0,0.0006920109735801816,167168000,0.9938932443037629,400.0,400.0,522400,190.0,2.144272565841675
965,100000.0,245.0,0.0025303498841822147,167200000,0.9837249740958214,400.0,400.0,522500,164.0,1.9837615489959717
965,100000.0,246.0,0.0008394329925067723,167232000,0.9934102157130837,400.0,400.0,522600,225.0,2.29403018951416
965,100000.0,240.0,0.0017879370134323835,167264000,0.9876663759350777,400.0,390.0,522700,402.0,2.116825580596924
965,100000.0,239.0,0.0015375277725979686,167296000,0.9871590007096529,400.0,400.0,522800,265.0,2.1500823497772217
965,100000.0,233.0,0.0026696412824094296,167328000,0.9800482522696257,400.0,380.0,522900,302.0,2.4382216930389404
965,100000.0,237.0,0.0014380449429154396,167360000,0.9911802913993597,400.0,400.0,523000,334.0,1.8593778610229492
965,100000.0,238.0,0.0011613823007792234,167392000,0.9886063868179917,400.0,400.0,523100,471.0,2.2517504692077637
965,100000.0,242.0,0.004042745102196932,167424000,0.9750783536583185,400.0,400.0,523200,208.0,2.0222787857055664
965,100000.0,241.0,0.0036631834227591753,167456000,0.9535804614424706,400.0,400.0,523300,490.0,1.9221365451812744
965,100000.0,236.0,0.0013853923883289099,167488000,0.9861677242442966,400.0,400.0,523400,409.0,2.294041156768799
965,100000.0,242.0,0.002695597242563963,167520000,0.9836131557822227,400.0,400.0,523500,290.0,2.0100295543670654
965,100000.0,244.0,0.001008453662507236,167552000,0.9897068766877055,400.0,400.0,523600,175.0,2.4259390830993652
965,100000.0,245.0,0.0026650908403098583,167584000,0.9848925387486815,400.0,400.0,523700,248.0,2.0108754634857178
965,100000.0,236.0,0.0023303679190576077,167616000,0.9847709983587265,400.0,390.0,523800,166.0,2.014770030975342
965,100000.0,233.0,0.002758551621809602,167648000,0.9873032262548804,400.0,400.0,523900,17.0,2.0895562171936035
965,100000.0,234.0,0.0021989571396261454,167680000,0.9836161062121391,400.0,400.0,524000,436.0,1.9998058080673218
965,100000.0,238.0,0.001838632277213037,167712000,0.9866552706807852,400.0,400.0,524100,378.0,2.0899786949157715
965,100000.0,240.0,0.0021475828252732754,167744000,0.9855308132246137,400.0,400.0,524200,263.0,2.182080030441284
965,100000.0,241.0,0.0010767258936539292,167776000,0.991623449139297,400.0,390.0,524300,54.0,2.1686034202575684
965,100000.0,243.0,0.00278909457847476,167808000,0.9804476760327816,400.0,400.0,524400,457.0,2.0624239444732666
965,100000.0,243.0,0.0020440900698304176,167840000,0.9866882702335715,400.0,400.0,524500,407.0,1.9006370306015015
965,100000.0,238.0,0.0021086412016302347,167872000,0.9866045787930489,400.0,400.0,524600,351.0,2.2239654064178467
965,100000.0,242.0,0.0016806733328849077,167904000,0.988283907994628,400.0,400.0,524700,375.0,2.170992374420166
965,100000.0,239.0,0.0013609981397166848,167936000,0.987312481738627,400.0,400.0,524800,453.0,2.257969379425049
965,100000.0,243.0,0.0015928505454212427,167968000,0.9889369504526258,400.0,400.0,524900,302.0,2.194324016571045
965,100000.0,235.0,0.0040137870237231255,168000000,0.9771979972720146,400.0,400.0,525000,413.0,1.7268425226211548
965,100000.0,236.0,0.000799991306848824,168032000,0.990611151792109,400.0,400.0,525100,308.0,2.497791290283203
965,100000.0,243.0,0.0015163335483521223,168064000,0.9895202815532684,400.0,400.0,525200,285.0,1.9587997198104858
965,100000.0,240.0,0.001993467565625906,168096000,0.9867316139861941,400.0,400.0,525300,357.0,2.0743250846862793
965,100000.0,239.0,0.0013052000431343913,168128000,0.9869520729407668,400.0,400.0,525400,463.0,2.352022409439087
965,100000.0,231.0,0.0016477536410093307,168160000,0.9840785544365644,400.0,400.0,525500,454.0,2.1595942974090576
965,100000.0,230.0,0.0015584876528009772,168192000,0.9884763052687049,400.0,400.0,525600,480.0,1.970128059387207
965,100000.0,233.0,0.006222130730748177,168224000,0.9370654672384262,400.0,400.0,525700,480.0,2.303122043609619
965,100000.0,237.0,0.001187253394164145,168256000,0.9876536559313536,400.0,390.0,525800,436.0,2.228513717651367
965,100000.0,236.0,0.0018922139424830675,168288000,0.989895828999579,400.0,400.0,525900,214.0,2.023792266845703
965,100000.0,239.0,0.0026133551727980375,168320000,0.9803226962685585,400.0,400.0,526000,117.0,2.253735065460205
965,100000.0,237.0,0.001005172380246222,168352000,0.9917899835854769,400.0,390.0,526100,461.0,2.2623748779296875
965,100000.0,233.0,0.0021291100420057774,168384000,0.9839999210089445,400.0,400.0,526200,397.0,2.0388309955596924
965,100000.0,233.0,0.001789383590221405,168416000,0.9787917472422123,400.0,400.0,526300,458.0,2.3411009311676025
965,100000.0,232.0,0.0006575689767487347,168448000,0.9904856402426958,400.0,400.0,526400,404.0,2.4409825801849365
965,100000.0,234.0,0.0015155160799622536,168480000,0.9873968428000808,400.0,400.0,526500,442.0,2.1676206588745117
965,100000.0,239.0,0.0028531192801892757,168512000,0.980100704357028,400.0,390.0,526600,157.0,1.957930326461792
965,100000.0,234.0,0.0010285002645105124,168544000,0.9895840380340815,400.0,390.0,526700,88.0,2.368847608566284
965,100000.0,232.0,0.0008633508114144206,168576000,0.9922770517878234,400.0,400.0,526800,438.0,2.2393219470977783
965,100000.0,228.0,0.0021241665817797184,168608000,0.9820592012256384,400.0,390.0,526900,249.0,2.1395609378814697
965,100000.0,231.0,0.0010083706583827734,168640000,0.9921656027436256,400.0,390.0,527000,439.0,2.1760451793670654
965,100000.0,231.0,0.002942339750006795,168672000,0.9812633078545332,400.0,400.0,527100,163.0,2.2282490730285645
965,100000.0,230.0,0.0013784302864223719,168704000,0.9876865316182375,400.0,400.0,527200,360.0,2.3498997688293457
965,100000.0,229.0,0.004648067057132721,168736000,0.9761779122054577,400.0,380.0,527300,113.0,2.1538639068603516
965,100000.0,225.0,0.0018902372103184462,168768000,0.9810998532921076,400.0,400.0,527400,308.0,2.297250270843506
965,100000.0,233.0,0.0011631408706307411,168800000,0.9890564475208521,400.0,400.0,527500,191.0,2.464998960494995
965,100000.0,230.0,0.004631652496755123,168832000,0.9622984081506729,400.0,400.0,527600,445.0,2.2123069763183594
965,100000.0,225.0,0.00048332600272260606,168864000,0.9949197075329721,400.0,390.0,527700,175.0,2.414743185043335
965,100000.0,219.0,0.0017541160341352224,168896000,0.9854478249326348,400.0,400.0,527800,439.0,2.182783842086792
965,100000.0,215.0,0.0014961778651922941,168928000,0.9869401268661022,400.0,390.0,527900,190.0,2.3049609661102295
965,100000.0,225.0,0.0014822663506492972,168960000,0.9854551367461681,400.0,390.0,528000,382.0,2.42852783203125
965,100000.0,218.0,0.0015205994714051485,168992000,0.9871857110410929,400.0,400.0,528100,430.0,2.1523969173431396
965,100000.0,225.0,0.003027357393875718,169024000,0.966653898358345,400.0,400.0,528200,395.0,2.1848068237304688
965,100000.0,219.0,0.0012335807550698519,169056000,0.9907075455412269,400.0,390.0,528300,289.0,2.237351417541504
965,100000.0,222.0,0.001049515907652676,169088000,0.9896448310464621,400.0,400.0,528400,443.0,2.4053409099578857
965,100000.0,210.0,0.0015613546129316092,169120000,0.9856142522767186,400.0,392.5,528500,438.0,2.2090346813201904
965,100000.0,212.0,0.004506064113229513,169152000,0.979297174140811,400.0,400.0,528600,95.0,2.167733669281006
965,100000.0,215.0,0.0010231990600004792,169184000,0.9943389594554901,400.0,400.0,528700,240.0,2.2294650077819824
965,100000.0,222.0,0.0015969431260600686,169216000,0.9830276742577553,400.0,400.0,528800,285.0,2.310248374938965
965,100000.0,224.0,0.00139116239733994,169248000,0.9878657013177872,400.0,390.0,528900,250.0,2.1798388957977295
965,100000.0,224.0,0.002989564323797822,169280000,0.978837214410305,400.0,400.0,529000,81.0,2.018995523452759
965,100000.0,223.0,0.0013467741664499044,169312000,0.9892739960923791,400.0,392.5,529100,286.0,2.334634304046631
965,100000.0,227.0,0.0014438059879466891,169344000,0.9858060572296381,400.0,400.0,529200,447.0,2.430081844329834
965,100000.0,225.0,0.0047235810197889805,169376000,0.9663470834493637,400.0,400.0,529300,349.0,2.054581880569458
965,100000.0,229.0,0.003655117703601718,169408000,0.9713028948754072,400.0,400.0,529400,470.0,1.987388014793396
965,100000.0,237.0,0.0009845687309280038,169440000,0.9855403453111649,400.0,400.0,529500,446.0,2.370028257369995
965,100000.0,239.0,0.0003352009516675025,169472000,0.996198732405901,400.0,380.0,529600,325.0,2.5030484199523926
965,100000.0,234.0,0.0006099457386881113,169504000,0.9937931792810559,400.0,390.0,529700,434.0,2.3510472774505615
965,100000.0,228.0,0.001138236722908914,169536000,0.9836536459624767,400.0,400.0,529800,436.0,2.280656337738037
965,100000.0,229.0,0.001409608405083418,169568000,0.988313409499824,400.0,400.0,529900,298.0,2.2015998363494873
965,100000.0,236.0,0.0010663314023986459,169600000,0.9910466857254505,400.0,390.0,530000,377.0,2.1420843601226807
965,100000.0,230.0,0.004858845844864845,169632000,0.9621817730367184,400.0,400.0,530100,233.0,2.253666400909424
965,100000.0,227.0,0.002758389338850975,169664000,0.9775734562426805,400.0,390.0,530200,206.0,2.2326014041900635
965,100000.0,216.0,0.0011857273057103157,169696000,0.9882859075441957,400.0,400.0,530300,356.0,2.4071805477142334
965,100000.0,212.0,0.0029061916284263134,169728000,0.980723736807704,400.0,380.0,530400,314.0,2.09454345703125
965,100000.0,207.0,0.0016631942708045244,169760000,0.9861453762277961,400.0,400.0,530500,346.0,2.2658145427703857
965,100000.0,216.0,0.0010327533818781376,169792000,0.9885219614952803,400.0,390.0,530600,464.0,2.293257236480713
965,100000.0,217.0,0.0026329767424613237,169824000,0.982335677370429,400.0,390.0,530700,342.0,2.194979190826416
965,100000.0,223.0,0.0010732777882367373,169856000,0.9927697973325849,400.0,400.0,530800,226.0,2.166771411895752
965,100000.0,222.0,0.0008144467137753963,169888000,0.9942308804020286,400.0,400.0,530900,348.0,2.320751190185547
965,100000.0,224.0,0.001373638748191297,169920000,0.9896430009976029,400.0,400.0,531000,226.0,2.130542755126953
965,100000.0,227.0,0.0033560828305780888,169952000,0.9702042751014233,400.0,400.0,531100,440.0,2.047436475753784
965,100000.0,231.0,0.000928261608351022,169984000,0.9928662232123315,400.0,390.0,531200,453.0,2.339709758758545
965,100000.0,231.0,0.001793770701624453,170016000,0.9881086945533752,400.0,400.0,531300,185.0,2.1884803771972656
965,100000.0,238.0,0.005258071236312389,170048000,0.9570304863154888,400.0,400.0,531400,314.0,1.9833396673202515
965,100000.0,234.0,0.001801339560188353,170080000,0.9778610095381737,400.0,400.0,531500,395.0,2.276090145111084
965,100000.0,232.0,0.004311445169150829,170112000,0.9620665498077869,400.0,400.0,531600,462.0,2.0197653770446777
965,100000.0,232.0,0.005822437349706888,170144000,0.9528340362012386,400.0,390.0,531700,462.0,2.4462227821350098
965,100000.0,229.0,0.001776705146767199,170176000,0.9751177597790956,400.0,400.0,531800,476.0,2.4341793060302734
965,100000.0,229.0,0.004798366688191891,170208000,0.9637279957532883,400.0,390.0,531900,463.0,1.9176175594329834
965,100000.0,234.0,0.0028746428433805704,170240000,0.974222807213664,400.0,400.0,532000,406.0,2.2787158489227295
965,100000.0,234.0,0.0023886538110673428,170272000,0.9815127197653055,400.0,400.0,532100,184.0,2.2761645317077637
965,100000.0,239.0,0.002613496733829379,170304000,0.9777001980692148,400.0,400.0,532200,482.0,2.121753692626953
965,100000.0,245.0,0.0018859263509511948,170336000,0.9847499309107661,400.0,382.5,532300,441.0,2.2018864154815674
965,100000.0,254.0,0.0026460248045623302,170368000,0.979821190237999,400.0,400.0,532400,451.0,2.0134060382843018
965,100000.0,252.0,0.003913819324225187,170400000,0.9705331437289715,400.0,400.0,532500,440.0,2.1894049644470215
965,100000.0,252.0,0.00344138965010643,170432000,0.9567299038171768,400.0,400.0,532600,490.0,2.2140791416168213
965,100000.0,247.0,0.00445687398314476,170464000,0.9602377079427242,400.0,390.0,532700,443.0,2.066176652908325
965,100000.0,254.0,0.005615576636046171,170496000,0.9494903050363064,400.0,400.0,532800,394.0,2.2769455909729004
965,100000.0,258.0,0.0030796292703598738,170528000,0.9697424285113811,400.0,390.0,532900,492.0,2.1639304161071777
965,100000.0,256.0,0.002886199625208974,170560000,0.9788934700191021,400.0,400.0,533000,321.0,2.1389858722686768
965,100000.0,255.0,0.001805774518288672,170592000,0.9844206292182207,400.0,390.0,533100,428.0,2.1294589042663574
965,100000.0,253.0,0.004011297598481178,170624000,0.962891474366188,400.0,400.0,533200,477.0,2.027621269226074
965,100000.0,257.0,0.0013442974304780364,170656000,0.990793221630156,400.0,400.0,533300,417.0,2.0951426029205322
965,100000.0,262.0,0.0033122077584266663,170688000,0.9783363696187735,400.0,400.0,533400,369.0,1.994558334350586
965,100000.0,263.0,0.0014462381368502975,170720000,0.9881794294342399,400.0,400.0,533500,357.0,2.354583263397217
965,100000.0,253.0,0.0016181236132979393,170752000,0.9879554267972708,400.0,390.0,533600,448.0,2.1978063583374023
965,100000.0,251.0,0.0008867210708558559,170784000,0.9937497554346919,400.0,392.5,533700,167.0,2.2845261096954346
965,100000.0,248.0,0.0012807727325707674,170816000,0.9894737340509892,400.0,400.0,533800,418.0,2.1449170112609863
965,100000.0,251.0,0.0034580330830067396,170848000,0.9718888197094202,400.0,392.5,533900,342.0,2.1607587337493896
965,100000.0,247.0,0.001611059531569481,170880000,0.9842181745916605,400.0,400.0,534000,489.0,2.1130521297454834
965,100000.0,242.0,0.002592627191916108,170912000,0.9770923014730215,400.0,380.0,534100,456.0,2.1999151706695557
965,100000.0,242.0,0.0016097156330943108,170944000,0.986684718169272,400.0,400.0,534200,356.0,2.3014683723449707
965,100000.0,248.0,0.009026492945849895,170976000,0.9392309449613094,400.0,400.0,534300,417.0,1.9221099615097046
965,100000.0,252.0,0.006407484412193298,171008000,0.9463450238108635,400.0,390.0,534400,430.0,2.1081759929656982
965,100000.0,252.0,0.0014265861827880144,171040000,0.9828614331781864,400.0,400.0,534500,413.0,2.272958993911743
965,100000.0,247.0,0.0043079969473183155,171072000,0.9735742416232824,400.0,400.0,534600,270.0,2.1974737644195557
965,100000.0,245.0,0.0035872787702828646,171104000,0.9624626822769642,400.0,400.0,534700,229.0,2.3367955684661865
965,100000.0,240.0,0.0028506771195679903,171136000,0.9793445486575365,400.0,382.5,534800,443.0,2.014130115509033
965,100000.0,240.0,0.0033482785802334547,171168000,0.9823763892054558,400.0,400.0,534900,148.0,2.080469846725464
965,100000.0,239.0,0.0017536074155941606,171200000,0.9855429045855999,400.0,400.0,535000,218.0,2.147334575653076
965,100000.0,239.0,0.001929736346937716,171232000,0.9820616580545902,400.0,400.0,535100,458.0,2.1831448078155518
965,100000.0,241.0,0.0007838258752599359,171264000,0.9934550896286964,400.0,400.0,535200,21.0,2.4159505367279053
965,100000.0,232.0,0.00143031298648566,171296000,0.9902830859646201,400.0,390.0,535300,133.0,2.231415271759033
965,100000.0,238.0,0.0022879401221871376,171328000,0.9847148796543479,400.0,390.0,535400,377.0,2.1756796836853027
965,100000.0,233.0,0.0028205837588757277,171360000,0.9777764063328505,400.0,400.0,535500,90.0,2.2907555103302
965,100000.0,242.0,0.0014276811853051186,171392000,0.9909481070935726,400.0,392.5,535600,171.0,2.190772533416748
965,100000.0,238.0,0.0013242728309705853,171424000,0.9895669296383858,400.0,392.5,535700,436.0,2.1765692234039307
965,100000.0,240.0,0.0010694300290197134,171456000,0.9902555905282497,400.0,400.0,535800,305.0,2.285930633544922
965,100000.0,238.0,0.001622085808776319,171488000,0.9881962081417441,400.0,400.0,535900,244.0,2.1235463619232178
965,100000.0,240.0,0.0020523201674222946,171520000,0.9871242372319102,400.0,400.0,536000,178.0,2.2008368968963623
965,100000.0,233.0,0.001927124336361885,171552000,0.9845362091436982,400.0,390.0,536100,245.0,2.4202687740325928
965,100000.0,231.0,0.0010314865503460169,171584000,0.9934515017084777,400.0,400.0,536200,203.0,2.160615921020508
965,100000.0,232.0,0.0013341954909265041,171616000,0.9888315703719854,400.0,400.0,536300,454.0,2.1133852005004883
965,100000.0,236.0,0.0006569767137989402,171648000,0.9943170752376318,400.0,400.0,536400,83.0,2.323183059692383
965,100000.0,235.0,0.001897488720715046,171680000,0.9855774324387312,400.0,382.5,536500,413.0,2.1762752532958984
965,100000.0,230.0,0.001364898169413209,171712000,0.9877331908792257,400.0,390.0,536600,415.0,2.1025352478027344
965,100000.0,223.0,0.0005022188415750861,171744000,0.9956405246630311,400.0,400.0,536700,399.0,2.325556993484497
965,100000.0,227.0,0.0010703338775783777,171776000,0.991481451317668,400.0,400.0,536800,207.0,2.2975282669067383
965,100000.0,232.0,0.0019739612471312284,171808000,0.9861097950488329,400.0,400.0,536900,368.0,1.9925925731658936
965,100000.0,236.0,0.0010151430033147335,171840000,0.9901915043592453,400.0,400.0,537000,283.0,2.3174965381622314
965,100000.0,235.0,0.002514728344976902,171872000,0.9793240092694759,400.0,380.0,537100,197.0,2.299598217010498
965,100000.0,233.0,0.0016353419050574303,171904000,0.9844105849042535,400.0,400.0,537200,387.0,2.2977144718170166
965,100000.0,239.0,0.003054013941437006,171936000,0.9809475541114807,400.0,400.0,537300,268.0,2.1241183280944824
965,100000.0,240.0,0.002243148861452937,171968000,0.9705112967640162,400.0,400.0,537400,360.0,2.4154934883117676
965,100000.0,238.0,0.0012470051879063249,172000000,0.9912091866135597,400.0,392.5,537500,254.0,1.968539834022522
965,100000.0,236.0,0.0028794314712285995,172032000,0.9706214144825935,400.0,400.0,537600,273.0,2.3526129722595215
965,100000.0,241.0,0.0011330482084304094,172064000,0.9906489001587033,400.0,400.0,537700,416.0,2.299489736557007
965,100000.0,232.0,0.0013673848006874323,172096000,0.987275417894125,400.0,400.0,537800,312.0,2.462918519973755
965,100000.0,233.0,0.0008198351715691388,172128000,0.994175277184695,400.0,400.0,537900,295.0,2.1694703102111816
965,100000.0,226.0,0.003260925877839327,172160000,0.9726695027202368,400.0,400.0,538000,350.0,2.0668187141418457
965,100000.0,234.0,0.0014584786258637905,172192000,0.9893415067344904,400.0,400.0,538100,427.0,2.1085453033447266
965,100000.0,229.0,0.001101263682357967,172224000,0.9927246384322643,400.0,400.0,538200,381.0,2.107830762863159
965,100000.0,230.0,0.0018249775748699903,172256000,0.9876634711399674,400.0,400.0,538300,247.0,2.129178524017334
965,100000.0,232.0,0.00235443701967597,172288000,0.984582900069654,400.0,400.0,538400,418.0,2.117250919342041
965,100000.0,236.0,0.0011704327771440148,172320000,0.98526955768466,400.0,382.5,538500,477.0,2.363570213317871
965,100000.0,239.0,0.0014620790025219321,172352000,0.9866658458486199,400.0,400.0,538600,415.0,2.3048088550567627
965,100000.0,233.0,0.0010186133440583944,172384000,0.9900548690930009,400.0,400.0,538700,336.0,2.396758556365967
965,100000.0,233.0,0.0027216856833547354,172416000,0.977297144010663,400.0,400.0,538800,252.0,2.2264132499694824
965,100000.0,230.0,0.0035386080853641033,172448000,0.9781052228063345,400.0,390.0,538900,254.0,2.0737481117248535
965,100000.0,235.0,0.00121705059427768,172480000,0.9928169706836343,400.0,400.0,539000,191.0,2.156522274017334
965,100000.0,229.0,0.0011535165831446648,172512000,0.9926721001975238,400.0,390.0,539100,165.0,2.2774877548217773
965,100000.0,235.0,0.001249111257493496,172544000,0.9902319200336933,400.0,400.0,539200,368.0,2.20025634765625
965,100000.0,232.0,0.0033229258842766285,172576000,0.9710657056421041,400.0,400.0,539300,389.0,2.1611862182617188
965,100000.0,234.0,0.0019510941347107291,172608000,0.98462616186589,400.0,400.0,539400,388.0,2.185451030731201
965,100000.0,234.0,0.0019981232471764088,172640000,0.9828173369169235,400.0,400.0,539500,269.0,2.280665636062622
965,100000.0,237.0,0.0004988795844838023,172672000,0.996167671866715,400.0,400.0,539600,257.0,2.3632287979125977
965,100000.0,241.0,0.004812423139810562,172704000,0.9778996463865042,400.0,400.0,539700,50.0,2.1532373428344727
965,100000.0,242.0,0.0011981424177065492,172736000,0.9916816893965006,400.0,400.0,539800,33.0,2.3500266075134277
965,100000.0,241.0,0.0009836715180426836,172768000,0.9924351717345417,400.0,400.0,539900,451.0,2.206944465637207
965,100000.0,239.0,0.001122904708608985,172800000,0.9895260138437152,400.0,400.0,540000,402.0,2.317871332168579
965,100000.0,237.0,0.0015936294803395867,172832000,0.9894992122426629,400.0,400.0,540100,136.0,2.1211724281311035
965,100000.0,230.0,0.0014664084883406758,172864000,0.9855329738929868,400.0,400.0,540200,362.0,2.238351345062256
965,100000.0,231.0,0.0006070954841561615,172896000,0.9947834485210478,400.0,400.0,540300,348.0,2.35276460647583
965,100000.0,229.0,0.002420164877548814,172928000,0.9835981521755457,400.0,400.0,540400,292.0,2.247479200363159
965,100000.0,234.0,0.00198051193729043,172960000,0.9825938865542412,400.0,390.0,540500,394.0,2.1646578311920166
965,100000.0,233.0,0.0014194645918905735,172992000,0.9894972555339336,400.0,400.0,540600,366.0,1.9224967956542969
965,100000.0,237.0,0.0011815788457170129,173024000,0.9896308165043592,400.0,400.0,540700,216.0,2.1799046993255615
965,100000.0,236.0,0.0015524827176705003,173056000,0.9790609609335661,400.0,400.0,540800,469.0,2.21541166305542
965,100000.0,235.0,0.0009600206976756454,173088000,0.9923615148290992,400.0,392.5,540900,447.0,2.0799293518066406
965,100000.0,237.0,0.002252003876492381,173120000,0.9831207133829594,400.0,400.0,541000,240.0,2.2475385665893555
965,100000.0,238.0,0.0013746777549386024,173152000,0.9888107655569911,400.0,400.0,541100,432.0,1.918357253074646
965,100000.0,240.0,0.0030942868907004595,173184000,0.9773790594190359,400.0,400.0,541200,131.0,2.055943489074707
965,100000.0,238.0,0.0008528511971235275,173216000,0.9932501073926687,400.0,400.0,541300,353.0,2.051914930343628
965,100000.0,234.0,0.0008893390186131,173248000,0.9916134299710393,400.0,400.0,541400,207.0,2.185664653778076
965,100000.0,231.0,0.0018368614837527275,173280000,0.9781756978482008,400.0,400.0,541500,436.0,2.163071870803833
965,100000.0,229.0,0.0021971180103719234,173312000,0.9798424001783133,400.0,382.5,541600,410.0,2.2824807167053223
965,100000.0,230.0,0.004043796099722385,173344000,0.9731258992105722,400.0,400.0,541700,314.0,2.0378918647766113
965,100000.0,233.0,0.001761504216119647,173376000,0.9824539497494698,400.0,392.5,541800,462.0,2.1049211025238037
965,100000.0,226.0,0.0028927780222147703,173408000,0.9775909781455994,400.0,400.0,541900,469.0,1.839813470840454
965,100000.0,222.0,0.0019480420742183924,173440000,0.9829634390771389,400.0,400.0,542000,463.0,1.848891019821167
965,100000.0,214.0,0.0038627306930720806,173472000,0.9594432413578033,400.0,400.0,542100,485.0,1.9010813236236572
965,100000.0,220.0,0.0012196664465591311,173504000,0.9891097396612167,400.0,392.5,542200,435.0,1.9447662830352783
965,100000.0,226.0,0.0015528196236118674,173536000,0.9764220360666513,400.0,400.0,542300,458.0,2.0448153018951416
965,100000.0,226.0,0.0011998412664979696,173568000,0.9928599530830979,400.0,392.5,542400,270.0,1.9007822275161743
965,100000.0,225.0,0.0022487204987555742,173600000,0.9782481957226992,400.0,400.0,542500,389.0,1.9708763360977173
965,100000.0,223.0,0.002079982776194811,173632000,0.9847865104675293,400.0,400.0,542600,387.0,1.808815360069275
965,100000.0,225.0,0.0014118443941697478,173664000,0.9860380729660392,400.0,400.0,542700,235.0,2.1058099269866943
965,100000.0,228.0,0.0012751405593007803,173696000,0.9859394337981939,400.0,400.0,542800,332.0,2.1561708450317383
965,100000.0,227.0,0.0013666743179783225,173728000,0.9887884054332972,400.0,400.0,542900,455.0,2.003322124481201
965,100000.0,232.0,0.0020891139283776283,173760000,0.9816476628184319,400.0,400.0,543000,370.0,1.7663424015045166
965,100000.0,229.0,0.0014658760046586394,173792000,0.9880054425448179,400.0,400.0,543100,401.0,2.132349729537964
965,100000.0,233.0,0.0054520354606211185,173824000,0.9610841758549213,400.0,400.0,543200,402.0,1.8412069082260132
965,100000.0,87.0,0.00354897347278893,173856000,0.9705669600516558,400.0,400.0,543300,239.0,2.283925771713257
965,100000.0,114.0,0.0026462762616574764,173888000,0.9767177850008011,400.0,400.0,543400,380.0,2.0911974906921387
965,100000.0,163.0,0.0014401214430108666,173920000,0.9713680651038885,400.0,400.0,543500,394.0,2.479158401489258
965,100000.0,216.0,0.0024584403727203608,173952000,0.9562383219599724,400.0,400.0,543600,469.0,2.1399922370910645
965,100000.0,187.0,0.00350392609834671,173984000,0.9718310497701168,400.0,400.0,543700,406.0,2.1617679595947266
965,100000.0,173.0,0.004969446919858456,174016000,0.9558197930455208,400.0,400.0,543800,472.0,2.1060969829559326
965,100000.0,199.0,0.00475959200412035,174048000,0.938203040510416,400.0,400.0,543900,443.0,2.1231398582458496
965,100000.0,221.0,0.010510318912565708,174080000,0.9015586003661156,400.0,400.0,544000,476.0,2.06858229637146
