total_timesteps,fps,sil_num_episodes,sil_steps,episode_reward,nupdates,policy_entropy,approxkl,episode_raw_reward,policy_loss,serial_timesteps,time_elapsed,value_loss,clipfrac,sil_valid_samples,best_episode_reward,explained_variance
526827520,2218,0.0,0.0,-2.575,64310,2.7865975,0.000636024,-30.525,-0.0015666345,8231680,241923.47753691673,0.030490594,0.0056152344,0.0,0.0,0.05260378122329712
526909440,2310,0.0,0.0,-1.375,64320,2.7782967,0.0011204464,-9.6,-0.003874869,8232960,241959.84559202194,0.007662787,0.011749268,0.0,0.0,0.408330500125885
526991360,1665,0.0,0.0,-1.75,64330,2.7359197,0.0011637934,-27.6,-0.005916113,8234240,241997.50366926193,0.034610778,0.009033203,0.0,0.0,0.2784021496772766
527073280,2193,0.0,0.0,-1.55,64340,2.7578788,0.0013740906,-31.85,-0.0030888135,8235520,242034.56907200813,0.005439966,0.015991211,0.0,0.0,-0.2587026357650757
527155200,2202,0.0,0.0,-1.2,64350,2.7533062,0.0011700456,-9.1,-0.002973898,8236800,242071.0257382393,0.025820753,0.011077881,0.0,0.0,0.40533000230789185
527237120,2238,0.0,0.0,-0.35,64360,2.6838872,0.0019595576,-8.375,-0.004678948,8238080,242108.24806761742,0.0039660702,0.01876831,0.0,0.0,0.10929924249649048
527319040,2235,0.0,0.0,-1.95,64370,2.7610896,0.00078037224,-18.975,-0.0025554255,8239360,242146.29213285446,0.032538436,0.0074768066,0.0,0.0,0.3973093032836914
527400960,2269,0.0,0.0,-0.925,64380,2.6960318,0.0019384383,-10.3,-0.005199332,8240640,242182.48518514633,0.012277297,0.016143799,0.0,0.0,0.2785797119140625
527482880,2288,0.0,0.0,-1.725,64390,2.7508497,0.00039524044,-13.3,-0.0020522443,8241920,242219.22637701035,0.025721991,0.0038146973,0.0,0.0,0.44956690073013306
527564800,2265,0.0,0.0,-0.975,64400,2.699244,0.0017216108,-15.4,-0.0044942433,8243200,242256.30349326134,0.0062572313,0.019378662,0.0,0.0,-0.5484005212783813
527646720,2227,0.0,0.0,-1.4,64410,2.7779152,0.00056358584,-14.35,-0.002428224,8244480,242293.7846312523,0.004004397,0.0054016113,0.0,0.0,-0.5166925191879272
527728640,2272,0.0,0.0,-1.275,64420,2.7233093,0.002844889,-23.8,-0.0049325684,8245760,242330.13489079475,0.004571839,0.021972656,0.0,0.0,0.3274460434913635
527810560,2292,0.0,0.0,-4.45,64430,2.7392,0.0012054673,-43.025,-0.0038198107,8247040,242365.8644142151,0.06124472,0.0119018555,0.0,0.0,0.48111075162887573
527892480,2322,0.0,0.0,-0.475,64440,2.7281353,0.002892278,-3.85,-0.003573892,8248320,242401.95561885834,0.0022920368,0.029022217,0.0,0.0,-0.4173750877380371
527974400,2291,0.0,0.0,-2.375,64450,2.7572708,0.00063313986,-37.125,-0.00094093126,8249600,242440.17282485962,0.09007885,0.00793457,0.0,0.0,0.31042182445526123
528056320,2204,0.0,0.0,-1.35,64460,2.7657752,0.00060924713,-21.725,-0.0012911991,8250880,242476.36955428123,0.030872487,0.006134033,0.0,0.0,0.2812632918357849
528138240,2286,0.0,0.0,-0.95,64470,2.732393,0.006547463,-27.575,-0.0055975937,8252160,242513.332852602,0.05368691,0.034362793,0.0,0.0,0.1716625690460205
528220160,2278,0.0,0.0,-2.25,64480,2.8280385,0.00034596678,-41.4,-0.0003512663,8253440,242550.0020775795,0.13974322,0.0043640137,0.0,0.0,0.07121920585632324
528302080,2281,0.0,0.0,-2.15,64490,2.7650127,0.00061432057,-26.775,-0.0024003666,8254720,242587.47763681412,0.0037522092,0.0065307617,0.0,0.0,-0.09815382957458496
528384000,2180,0.0,0.0,-3.675,64500,2.7708242,0.0009356775,-61.9,-0.00356853,8256000,242624.08896064758,0.028512113,0.009155273,0.0,0.0,0.21875739097595215
528465920,2277,0.0,0.0,-2.6,64510,2.7795339,0.0009327816,-31.175,-0.003832135,8257280,242660.53857254982,0.017964091,0.0101623535,0.0,0.0,0.18668240308761597
528547840,2265,0.0,0.0,-3.475,64520,2.8012068,0.000699493,-19.6,-0.0038566987,8258560,242698.35509824753,0.026201064,0.008270264,0.0,0.0,0.3661230206489563
528629760,2197,0.0,0.0,-3.4,64530,2.7903173,0.0006931787,-21.275,-0.0029741134,8259840,242735.35619950294,0.034220994,0.0079956055,0.0,0.0,0.3735317587852478
528711680,2225,0.0,0.0,-2.05,64540,2.7947066,0.00095609535,-28.575,-0.0021134533,8261120,242772.00326538086,0.06345253,0.006500244,0.0,0.0,0.14102429151535034
528793600,2270,0.0,0.0,-2.45,64550,2.75031,0.00082135445,-13.55,-0.0014097376,8262400,242808.66619968414,0.07941285,0.008728027,0.0,0.0,0.16204571723937988
528875520,2265,0.0,0.0,-2.0,64560,2.7981734,0.00082788797,-14.175,-0.0006637541,8263680,242847.4466278553,0.17321557,0.0047912598,0.0,0.0,0.036699533462524414
528957440,2204,0.0,0.0,-1.35,64570,2.8135622,0.0019531194,-21.525,-0.003952209,8264960,242883.90700745583,0.017881686,0.018157959,0.0,0.0,0.14849555492401123
529039360,2225,0.0,0.0,-1.75,64580,2.8108351,0.001243626,-15.725,-0.003741771,8266240,242920.7795367241,0.008328701,0.011474609,0.0,0.0,0.1458529829978943
529121280,2253,0.0,0.0,-1.25,64590,2.8008099,0.0006827128,-23.8,-0.0031677373,8267520,242957.63258433342,0.018918535,0.007171631,0.0,0.0,0.5217784643173218
529203200,2234,0.0,0.0,-2.1,64600,2.801991,0.00043458474,-16.7,-0.004081634,8268800,242995.4453547001,0.013115777,0.005004883,0.0,0.0,0.3290289044380188
529285120,2262,0.0,0.0,-6.925,64610,2.7833242,0.0011485359,-68.95,-0.0033448406,8270080,243032.71487379074,0.008056605,0.008300781,0.0,0.0,0.10503995418548584
529367040,2222,0.0,0.0,-1.975,64620,2.751648,0.0020189295,-14.175,-0.006076024,8271360,243069.06888461113,0.042297494,0.017028809,0.0,0.0,0.2039039134979248
529448960,2226,0.0,0.0,-2.625,64630,2.771333,0.0006540228,-18.725,-0.00345076,8272640,243106.43218827248,0.024791367,0.0053100586,0.0,0.0,0.3909814953804016
529530880,2251,0.0,0.0,-1.875,64640,2.8247905,0.000575919,-9.125,-0.003494372,8273920,243142.78360033035,0.0011591482,0.0051879883,0.0,0.0,0.08684045076370239
529612800,2302,0.0,0.0,-2.75,64650,2.7699556,0.000211044,-26.225,-0.00027540588,8275200,243179.659968853,0.26745763,0.0021362305,0.0,0.0,0.014679551124572754
529694720,2207,0.0,0.0,-1.75,64660,2.7998915,0.0012473199,-27.825,-0.003242737,8276480,243215.9132385254,0.0040101334,0.0101623535,0.0,0.0,0.17637228965759277
529776640,2309,0.0,0.0,-1.575,64670,2.7818637,0.0010741699,-46.7,-0.0018378864,8277760,243253.55349349976,0.013256187,0.013122559,0.0,0.0,0.49501919746398926
529858560,2272,0.0,0.0,-1.6,64680,2.7122054,0.0012246707,-46.7,-0.00468165,8279040,243290.02474546432,0.20380284,0.012145996,0.0,0.0,0.12512576580047607
529940480,2304,0.0,0.0,-4.3,64690,2.7473943,0.0011109732,-30.45,-0.0045297877,8280320,243326.54644298553,0.0115327425,0.014343262,0.0,0.0,-0.06169736385345459
530022400,2183,0.0,0.0,-2.875,64700,2.778832,0.0014354687,-50.9,-0.0034410832,8281600,243363.0044746399,0.09858123,0.012512207,0.0,0.0,0.3052980899810791
530104320,2305,0.0,0.0,-6.35,64710,2.7754686,0.0017307048,-40.675,-0.0038370225,8282880,243400.57314538956,0.03539106,0.013824463,0.0,0.0,0.31849539279937744
530186240,2161,0.0,0.0,-3.45,64720,2.7291164,0.0006496133,-29.725,-0.00049032364,8284160,243437.05793595314,0.6483802,0.0071105957,0.0,0.0,0.02005481719970703
530268160,2212,0.0,0.0,-4.75,64730,2.6691558,0.0012322663,-77.5,-0.004471543,8285440,243473.88609552383,0.07258823,0.010864258,0.0,0.0,0.3695976734161377
530350080,1672,0.0,0.0,-1.725,64740,2.6044881,0.0017666904,-6.05,-0.0036982067,8286720,243512.33250808716,0.082976215,0.010375977,0.0,0.0,0.3192010521888733
530432000,2270,0.0,0.0,-1.5,64750,2.7646978,0.0013780576,-7.5,-0.0038915335,8288000,243548.9969651699,0.025416736,0.013702393,0.0,0.0,0.1026543378829956
530513920,2195,0.0,0.0,-3.575,64760,2.723339,0.0024180766,-24.55,-0.0037664857,8289280,243585.10407090187,0.077594206,0.016357422,0.0,0.0,0.15740948915481567
530595840,2255,0.0,0.0,-4.275,64770,2.772555,0.0008213071,-27.975,-0.002781637,8290560,243621.44306516647,0.016520513,0.007873535,0.0,0.0,0.2528983950614929
530677760,2265,0.0,0.0,-3.875,64780,2.7635064,0.0013254157,-47.75,-0.0027818994,8291840,243660.24481272697,0.005114675,0.012512207,0.0,0.0,0.04717206954956055
530759680,2262,0.0,0.0,-1.3,64790,2.7274566,0.0013760495,-13.925,-0.002545046,8293120,243696.4877858162,0.025219094,0.015319824,0.0,0.0,0.49903595447540283
530841600,2245,0.0,0.0,-2.0,64800,2.7311826,0.0008683454,-19.1,-0.003588192,8294400,243732.7283949852,0.0049600033,0.008758545,0.0,0.0,-0.09734344482421875
530923520,2224,0.0,0.0,-1.475,64810,2.7759144,0.0013087499,-19.65,-0.0050771316,8295680,243769.01548099518,0.0025139565,0.0115356445,0.0,0.0,-3.1433753967285156
531005440,2283,0.0,0.0,-0.9,64820,2.7542312,0.00081105216,-12.85,-0.0024397518,8296960,243806.25754523277,0.011075786,0.010498047,0.0,0.0,0.3844596743583679
531087360,2295,0.0,0.0,-1.7,64830,2.785672,0.00078582147,-25.175,-0.0042856755,8298240,243842.4303498268,0.069208704,0.008666992,0.0,0.0,0.14472365379333496
531169280,2250,0.0,0.0,-1.15,64840,2.7272832,0.0009873173,-45.05,-0.004789731,8299520,243879.062353611,0.0030537206,0.010009766,0.0,0.0,-1.1693840026855469
531251200,2281,0.0,0.0,-2.4,64850,2.7633607,0.0007260922,-15.725,-0.0049199583,8300800,243916.58741784096,0.01494117,0.007965088,0.0,0.0,0.3551735281944275
531333120,2251,0.0,0.0,-3.9,64860,2.7659125,0.0036842225,-38.375,-0.0037174183,8302080,243953.09185552597,0.01609254,0.022766113,0.0,0.0,0.20016300678253174
531415040,2330,0.0,0.0,-1.85,64870,2.7982302,0.00084009836,-42.425,-0.0034338767,8303360,243989.4092078209,0.018689254,0.008636475,0.0,0.0,0.2771267890930176
531496960,2260,0.0,0.0,-6.1,64880,2.7162042,0.00023443776,-35.0,-0.00012152892,8304640,244025.52847099304,1.5050836,0.0024414062,0.0,0.0,-0.005269527435302734
531578880,2266,0.0,0.0,-6.75,64890,2.7948058,0.000977481,-42.325,-0.0023402176,8305920,244063.16175556183,0.028585916,0.0073242188,0.0,0.0,0.44503509998321533
531660800,2251,0.0,0.0,-2.1,64900,2.7719674,0.0015199522,-21.6,-0.00459835,8307200,244099.45713090897,0.003950497,0.018554688,0.0,0.0,-1.297499179840088
531742720,2297,0.0,0.0,-1.675,64910,2.8116925,0.0009904372,-49.075,-0.0017027006,8308480,244135.93837428093,0.014673264,0.005584717,0.0,0.0,0.09041643142700195
531824640,2209,0.0,0.0,-3.3,64920,2.7813601,0.0009892242,-45.225,-0.004977958,8309760,244172.0346019268,0.01688297,0.0115356445,0.0,0.0,0.5885195136070251
531906560,2264,0.0,0.0,-1.6,64930,2.7339065,0.0022355847,-56.1,-0.005076534,8311040,244208.39232325554,0.010583706,0.016448975,0.0,0.0,0.2897055745124817
531988480,2303,0.0,0.0,-2.4,64940,2.769399,0.0010935867,-25.325,-0.0041827057,8312320,244245.8330514431,0.005427124,0.009918213,0.0,0.0,-0.3149913549423218
532070400,2270,0.0,0.0,-0.9,64950,2.7730508,0.00041108456,-29.825,-0.0014963895,8313600,244282.28062033653,0.052536733,0.004333496,0.0,0.0,0.24487608671188354
532152320,2260,0.0,0.0,-1.575,64960,2.776064,0.0011912509,-14.825,-0.0030724423,8314880,244318.7652823925,0.010287361,0.015045166,0.0,0.0,0.5091802775859833
532234240,2320,0.0,0.0,-1.6,64970,2.7382934,0.0011013683,-17.5,-0.003139822,8316160,244354.79209327698,0.03777322,0.01184082,0.0,0.0,0.48510628938674927
532316160,2223,0.0,0.0,-1.0,64980,2.7380505,0.0011471643,-22.85,-0.0022794197,8317440,244392.3130967617,0.0036734578,0.010955811,0.0,0.0,-0.8615838289260864
532398080,2273,0.0,0.0,-1.1,64990,2.8066895,0.00067080854,-37.6,-0.0020293838,8318720,244428.86435604095,0.0017591396,0.0047302246,0.0,0.0,-1.7686924934387207
532480000,2288,0.0,0.0,-2.675,65000,2.81371,0.0008539311,-41.25,-0.0036993492,8320000,244464.9155907631,0.0026247054,0.011291504,0.0,0.0,-0.9228408336639404
532561920,2281,0.0,0.0,-1.525,65010,2.6863134,0.0011965304,-17.5,-0.0001947476,8321280,244501.2664206028,0.70725197,0.015380859,0.0,0.0,0.005236506462097168
532643840,2234,0.0,0.0,-3.125,65020,2.6800725,0.0017196115,-52.35,-0.0045083184,8322560,244537.5529642105,0.052276846,0.012359619,0.0,0.0,0.06874281167984009
532725760,2266,0.0,0.0,-1.275,65030,2.7527127,0.0013137746,-16.175,-0.0034889018,8323840,244575.85523748398,0.004311534,0.0152282715,0.0,0.0,-0.8360685110092163
532807680,2152,0.0,0.0,-2.65,65040,2.7169821,0.0011886794,-33.275,-0.00403098,8325120,244613.29142594337,0.011106641,0.011932373,0.0,0.0,0.49550312757492065
532889600,2281,0.0,0.0,-2.425,65050,2.6812375,0.002342076,-25.325,-0.0015096576,8326400,244649.5936744213,0.37081525,0.024475098,0.0,0.0,0.1809186339378357
532971520,2240,0.0,0.0,-0.95,65060,2.7065673,0.0015501356,-12.95,-0.003511542,8327680,244685.72064113617,0.006811946,0.0126953125,0.0,0.0,0.07487249374389648
533053440,2228,0.0,0.0,-6.0,65070,2.7841702,0.0014924909,-50.925,-0.0022845664,8328960,244724.21321702003,0.09650474,0.016601562,0.0,0.0,0.06596028804779053
533135360,2378,0.0,0.0,-2.95,65080,2.7681298,0.0009941591,-12.65,-0.0046727997,8330240,244760.08438897133,0.0014367374,0.008880615,0.0,0.0,-0.6121970415115356
533217280,2268,0.0,0.0,-0.825,65090,2.8019226,0.0005594084,-17.325,-0.0015463306,8331520,244796.11264657974,0.4303895,0.0042419434,0.0,0.0,0.04767054319381714
533299200,2267,0.0,0.0,-3.575,65100,2.769796,0.0011505438,-36.9,-0.003817554,8332800,244833.18226408958,0.031714857,0.013305664,0.0,0.0,0.528104305267334
533381120,1633,0.0,0.0,-1.85,65110,2.726205,0.0011073803,-23.125,-0.004542622,8334080,244871.3248603344,0.0011531335,0.011993408,0.0,0.0,-1.4845426082611084
533463040,2227,0.0,0.0,-2.075,65120,2.6557455,0.0011805589,-34.0,-0.004093122,8335360,244908.20498418808,0.009335768,0.008911133,0.0,0.0,-0.4520914554595947
533544960,2258,0.0,0.0,-6.375,65130,2.7115097,0.0010769353,-28.5,-0.0044149323,8336640,244944.74214959145,0.02161136,0.009185791,0.0,0.0,0.4340667128562927
533626880,2265,0.0,0.0,-2.65,65140,2.6689546,0.0018437207,-29.075,-0.0045041395,8337920,244981.3694214821,0.051931057,0.010772705,0.0,0.0,0.19677400588989258
533708800,2202,0.0,0.0,-1.925,65150,2.6676679,0.0008973399,-23.725,-0.0030892065,8339200,245017.8435537815,0.030225692,0.009185791,0.0,0.0,0.23115360736846924
533790720,2225,0.0,0.0,-1.425,65160,2.7064726,0.0010984016,-5.025,-0.004439364,8340480,245055.5865738392,0.019108735,0.009185791,0.0,0.0,0.12497270107269287
533872640,2206,0.0,0.0,-1.5,65170,2.6861584,0.0009643353,-19.825,-0.0037825173,8341760,245092.3656001091,0.002834634,0.009735107,0.0,0.0,0.10653245449066162
533954560,2205,0.0,0.0,-2.95,65180,2.6807315,0.001298827,-53.6,-0.004504471,8343040,245129.80087828636,0.025547717,0.014709473,0.0,0.0,0.4313278794288635
534036480,1754,0.0,0.0,-2.425,65190,2.7161102,0.0013985083,-25.1,-0.004204093,8344320,245168.17457795143,0.026683943,0.01272583,0.0,0.0,0.34121131896972656
534118400,2322,0.0,0.0,-1.3,65200,2.705252,0.0011827189,-26.15,-0.001254371,8345600,245204.12514972687,0.04935779,0.010986328,0.0,0.0,0.06892752647399902
534200320,2225,0.0,0.0,-2.65,65210,2.7779396,0.00018536352,-45.575,-0.00020829568,8346880,245240.38279175758,0.27055576,0.002105713,0.0,0.0,0.004426896572113037
534282240,2316,0.0,0.0,-2.25,65220,2.730115,0.0010277863,-31.95,-0.0030529704,8348160,245277.68182349205,0.030064479,0.011932373,0.0,0.0,0.48571574687957764
534364160,2231,0.0,0.0,-1.35,65230,2.7409053,0.0007662703,-11.75,-0.0025784792,8349440,245313.81603217125,0.029449614,0.0035705566,0.0,0.0,0.4158874750137329
534446080,2277,0.0,0.0,-1.675,65240,2.8042724,0.00074924773,-10.625,-0.0022573734,8350720,245350.17687296867,0.0010598552,0.00894165,0.0,0.0,-0.504989504814148
534528000,2291,0.0,0.0,-2.125,65250,2.7217746,0.0016603228,-18.95,-0.004181376,8352000,245387.3655078411,0.040288173,0.0126953125,0.0,0.0,0.4853963851928711
534609920,2298,0.0,0.0,-2.375,65260,2.7776506,0.0012947259,-30.125,-0.003036888,8353280,245423.2045931816,0.16095798,0.013580322,0.0,0.0,0.1650071144104004
534691840,2165,0.0,0.0,-3.35,65270,2.7036839,0.0011025058,-45.65,-0.0021073392,8354560,245459.57282948494,0.05771971,0.012939453,0.0,0.0,0.3246946930885315
534773760,2265,0.0,0.0,-2.425,65280,2.732967,0.0010745334,-42.375,-0.0039009803,8355840,245497.35523200035,0.0038321319,0.009552002,0.0,0.0,0.22998082637786865
534855680,2241,0.0,0.0,-3.725,65290,2.7510297,0.0012360116,-40.45,-0.0038831823,8357120,245533.93299722672,0.0018012899,0.008666992,0.0,0.0,0.16527694463729858
534937600,2245,0.0,0.0,-2.875,65300,2.7331371,0.0002824739,-41.75,-0.00023180668,8358400,245571.04568958282,0.5455516,0.0030822754,0.0,0.0,0.001242995262145996
535019520,2259,0.0,0.0,-2.525,65310,2.7989366,0.0010067876,-21.15,-0.001256718,8359680,245607.31509661674,0.016759198,0.009277344,0.0,0.0,0.1372828483581543
535101440,2165,0.0,0.0,-1.55,65320,2.755641,0.0008368057,-19.525,-0.0022088212,8360960,245645.09412193298,0.0016485107,0.007232666,0.0,0.0,0.5213226079940796
535183360,2304,0.0,0.0,-2.65,65330,2.7675064,0.0008698439,-19.15,-0.000107421234,8362240,245681.1449253559,0.26954514,0.010223389,0.0,0.0,0.005052506923675537
535265280,2297,0.0,0.0,-4.25,65340,2.7718887,0.0020123413,-32.875,-0.004191353,8363520,245717.74815917015,0.0024355636,0.012542725,0.0,0.0,-0.08746683597564697
535347200,2273,0.0,0.0,-2.6,65350,2.7482755,0.001150979,-42.975,-0.003887501,8364800,245755.4440717697,0.029863315,0.011505127,0.0,0.0,0.4909973740577698
535429120,2224,0.0,0.0,-2.2,65360,2.7972972,0.0013107677,-24.4,-0.0022213385,8366080,245791.77058267593,0.0022716348,0.0056152344,0.0,0.0,-0.5381284952163696
535511040,2243,0.0,0.0,-2.475,65370,2.7587373,0.00036214048,-16.475,-0.00032594628,8367360,245828.32172083855,0.7653962,0.0034484863,0.0,0.0,0.004925906658172607
535592960,2283,0.0,0.0,-2.325,65380,2.7791955,0.0008255105,-54.1,-0.0040011583,8368640,245865.9009490013,0.011112045,0.007446289,0.0,0.0,0.10639446973800659
535674880,2300,0.0,0.0,-3.825,65390,2.8267148,0.00030348304,-26.2,-0.0020643356,8369920,245902.3168861866,0.0018342455,0.0028381348,0.0,0.0,-1.0354762077331543
535756800,2230,0.0,0.0,-6.175,65400,2.735509,0.0011498331,-44.65,-0.0019642795,8371200,245938.72597527504,0.056273963,0.013061523,0.0,0.0,0.26142024993896484
535838720,2276,0.0,0.0,-2.75,65410,2.7900805,0.0009901902,-26.575,-0.003014023,8372480,245976.01943564415,0.008076322,0.0065307617,0.0,0.0,0.3457595705986023
535920640,2271,0.0,0.0,-1.225,65420,2.7531857,0.0018172675,-18.6,-0.003772214,8373760,246012.87493872643,0.014320262,0.014770508,0.0,0.0,0.204609215259552
536002560,2263,0.0,0.0,-0.175,65430,2.7870753,0.0013448349,-17.5,-0.0027929575,8375040,246049.101364851,0.008205701,0.00970459,0.0,0.0,0.177312433719635
536084480,2328,0.0,0.0,-2.125,65440,2.7826247,0.0015036854,-36.375,-0.0036387248,8376320,246085.2740213871,0.0026779692,0.011047363,0.0,0.0,0.1626114845275879
536166400,2245,0.0,0.0,-1.475,65450,2.7818284,0.0049353614,-19.55,-0.0014547842,8377600,246122.84007000923,0.0060308436,0.0073547363,0.0,0.0,-0.3466426134109497
536248320,2262,0.0,0.0,-2.55,65460,2.8328059,0.00036812562,-40.125,-0.0032287242,8378880,246159.1457901001,0.0019264864,0.0040283203,0.0,0.0,0.10555732250213623
536330240,1976,0.0,0.0,-1.925,65470,2.8087742,0.0007322862,-30.625,-0.002300001,8380160,246195.534627676,0.019818237,0.0065307617,0.0,0.0,0.4342734217643738
536412160,2283,0.0,0.0,-0.75,65480,2.7924519,0.002994136,-14.55,-0.0030360324,8381440,246232.27310848236,0.0011973268,0.0048217773,0.0,0.0,-0.08799684047698975
536494080,2275,0.0,0.0,-2.2,65490,2.8081582,0.0016996543,-29.425,-0.0031776754,8382720,246268.12859511375,0.020207621,0.006378174,0.0,0.0,0.29446572065353394
536576000,2286,0.0,0.0,-2.65,65500,2.7814333,0.00055614044,-60.075,-0.0017711541,8384000,246303.97943162918,0.03019187,0.0035095215,0.0,0.0,0.27990567684173584
536657920,2241,0.0,0.0,-1.75,65510,2.7470891,0.00090918253,-37.6,-0.0025581762,8385280,246340.52982091904,0.014911862,0.008514404,0.0,0.0,0.48179781436920166
536739840,2220,0.0,0.0,-3.475,65520,2.777811,0.0028835568,-34.5,-0.0030756346,8386560,246378.66743946075,0.0033496232,0.013031006,0.0,0.0,0.10068053007125854
536821760,2226,0.0,0.0,-2.35,65530,2.7344089,5.3636533e-05,-30.6,-8.9342284e-05,8387840,246414.7481253147,0.18690075,0.00036621094,0.0,0.0,1.0967254638671875e-05
536903680,2267,0.0,0.0,-2.375,65540,2.7784145,0.0010458021,-23.325,-0.003405687,8389120,246451.1648786068,0.001879708,0.008728027,0.0,0.0,0.1965388059616089
536985600,2307,0.0,0.0,-0.85,65550,2.8420994,0.00045442508,-15.15,-0.0037451817,8390400,246487.88575553894,0.00033713493,0.002960205,0.0,0.0,-1.141772985458374
537067520,2274,0.0,0.0,-1.375,65560,2.7522082,0.00067784276,-50.625,-0.0024957298,8391680,246524.44355082512,0.025915185,0.0077209473,0.0,0.0,0.12693095207214355
537149440,2144,0.0,0.0,-2.0,65570,2.7484608,0.00070847914,-29.075,-0.0021130813,8392960,246560.99214553833,0.0017858318,0.00680542,0.0,0.0,-0.15717637538909912
537231360,2345,0.0,0.0,-0.45,65580,2.7288687,0.0010031324,-13.7,-0.0017873633,8394240,246596.9774594307,0.0014149076,0.007507324,0.0,0.0,-0.2739957571029663
537313280,2221,0.0,0.0,-1.65,65590,2.7394657,0.0011049446,-13.075,-0.005105527,8395520,246634.4320681095,0.00328271,0.01083374,0.0,0.0,0.3459565043449402
537395200,2296,0.0,0.0,-7.45,65600,2.817669,0.0009944837,-59.85,-0.0052612694,8396800,246670.28944253922,0.052184664,0.004852295,0.0,0.0,0.12534356117248535
537477120,2239,0.0,0.0,-1.875,65610,2.7790647,0.0010223006,-33.225,-0.002703635,8398080,246705.59014582634,0.007890779,0.00881958,0.0,0.0,0.247653067111969
537559040,2271,0.0,0.0,-3.25,65620,2.8320408,0.0003992717,-38.425,-0.0020717094,8399360,246742.74468374252,0.000983459,0.0048217773,0.0,0.0,-0.582939863204956
537640960,2229,0.0,0.0,-2.5,65630,2.757826,0.00033430016,-31.2,-0.0006872551,8400640,246779.07514882088,0.046713643,0.004058838,0.0,0.0,0.018646240234375
537722880,2335,0.0,0.0,-2.975,65640,2.7679982,0.00032762458,-25.275,1.5840109e-05,8401920,246815.9577975273,0.04348575,0.0040283203,0.0,0.0,0.24704790115356445
537804800,2288,0.0,0.0,-1.375,65650,2.796989,0.000372784,-36.225,-0.0023922545,8403200,246851.8096690178,0.0035517674,0.0028686523,0.0,0.0,0.1960545778274536
537886720,2237,0.0,0.0,-1.475,65660,2.843307,0.00055802404,-31.725,-0.0030454993,8404480,246888.08103466034,0.0012051241,0.0049743652,0.0,0.0,0.09168219566345215
537968640,2298,0.0,0.0,-2.05,65670,2.8070827,0.012930392,-46.1,-0.0033183387,8405760,246925.06380176544,0.02755725,0.0045776367,0.0,0.0,0.28381407260894775
538050560,2303,0.0,0.0,-1.85,65680,2.7457633,0.0006703293,-30.8,-0.0027469671,8407040,246960.54485678673,0.013447643,0.0066833496,0.0,0.0,0.08476680517196655
538132480,2416,0.0,0.0,-1.875,65690,2.7709248,0.0012857919,-18.275,-0.0026594591,8408320,246996.1930527687,0.001958169,0.0049743652,0.0,0.0,0.4753410816192627
538214400,2330,0.0,0.0,-1.85,65700,2.8041902,0.001416811,-16.05,-0.0033092939,8409600,247031.63329434395,0.00062431034,0.009674072,0.0,0.0,-1.866023063659668
538296320,2287,0.0,0.0,-1.0,65710,2.783583,0.00048170448,-15.5,-0.0017121257,8410880,247069.2910950184,0.036080353,0.0032348633,0.0,0.0,0.11705505847930908
538378240,2305,0.0,0.0,-1.3,65720,2.7780082,0.00024218095,-19.175,-0.0010755623,8412160,247105.68788075447,0.012063102,0.002319336,0.0,0.0,0.06814873218536377
538460160,2318,0.0,0.0,-0.9,65730,2.7807705,0.00094249257,-22.275,-0.0027612587,8413440,247141.1176943779,0.050370276,0.005584717,0.0,0.0,0.03598451614379883
538542080,2286,0.0,0.0,-1.375,65740,2.799898,0.0011466444,-23.95,-0.0028423972,8414720,247176.74544286728,0.029009253,0.0048828125,0.0,0.0,0.05491691827774048
538624000,2318,0.0,0.0,-0.775,65750,2.8226457,7.9098434e-05,-24.275,-0.00047889617,8416000,247212.97624349594,0.00061731756,0.000579834,0.0,0.0,0.14839136600494385
538705920,2320,0.0,0.0,-0.725,65760,2.7838523,0.00041890648,-38.6,-0.0025044114,8417280,247250.02917671204,0.017858936,0.0028686523,0.0,0.0,0.18702876567840576
538787840,2292,0.0,0.0,-0.975,65770,2.761607,0.00087084225,-25.15,-0.0022315392,8418560,247285.37319159508,0.001038597,0.005584717,0.0,0.0,-0.4504117965698242
538869760,2315,0.0,0.0,-1.425,65780,2.7657337,0.0006064597,-31.85,-0.0023475839,8419840,247321.14421916008,0.01964795,0.0040893555,0.0,0.0,0.41701728105545044
538951680,2344,0.0,0.0,-2.225,65790,2.8014078,6.24836e-05,-25.0,-0.00018253578,8421120,247356.7934629917,0.019252403,0.00064086914,0.0,0.0,-0.014540910720825195
539033600,2323,0.0,0.0,-1.125,65800,2.83033,0.00070803426,-20.8,-0.0008871737,8422400,247392.03723835945,0.00052591896,0.0015563965,0.0,0.0,-0.4884300231933594
539115520,2340,0.0,0.0,-0.575,65810,2.814069,0.0005717368,-9.075,-0.0037023625,8423680,247429.36276960373,0.000105012376,0.0050354004,0.0,0.0,0.1221587061882019
539197440,2186,0.0,0.0,-1.025,65820,2.7586794,0.00030736555,-29.925,-0.002324175,8424960,247464.84201693535,0.00082721235,0.0033874512,0.0,0.0,0.16805732250213623
539279360,2287,0.0,0.0,-0.725,65830,2.7540336,0.00090118777,-24.2,-0.0030040035,8426240,247500.53182578087,0.000148962,0.0046691895,0.0,0.0,-2.274122953414917
539361280,2342,0.0,0.0,-0.825,65840,2.8372178,0.00084473053,-26.95,-0.003719923,8427520,247535.96739292145,3.5239314e-05,0.003112793,0.0,0.0,-1.3234143257141113
