episode_raw_reward,value_loss,sil_num_episodes,nupdates,policy_loss,policy_entropy,total_timesteps,episode_reward,serial_timesteps,time_elapsed,approxkl,explained_variance,clipfrac,sil_valid_samples,sil_steps,best_episode_reward,fps
400.0,0.00014477954,111.0,44080,-0.009974716,2.2439432,361103360,2.0,5642240,185664.7239434719,0.0035603733,0.9983501257374883,0.015319824,512.0,50000.0,400.0,1908
400.0,3.907714e-05,103.0,44090,-0.005384113,2.0981452,361185280,2.0,5643520,185707.2957754135,0.0036178115,0.9996130161453038,0.016906738,512.0,50000.0,400.0,1869
400.0,4.043471e-05,109.0,44100,-0.004321448,2.2444997,361267200,2.0,5644800,185749.95797801018,0.0019452524,0.9994204603135586,0.011566162,512.0,50000.0,400.0,2012
400.0,5.8532245e-05,102.0,44110,-0.0030335675,2.2239206,361349120,2.0,5646080,185792.08094024658,0.006388735,0.9991378585109487,0.012207031,512.0,50000.0,400.0,1992
400.0,3.5684177e-05,110.0,44120,-0.0052930033,2.3391495,361431040,2.0,5647360,185834.72770023346,0.0044272463,0.999476125871297,0.011505127,512.0,50000.0,400.0,1915
400.0,2.750163e-05,105.0,44130,-0.0043797423,2.4197385,361512960,2.0,5648640,185876.99628305435,0.0019173329,0.9995716785197146,0.0079956055,512.0,50000.0,400.0,2073
400.0,3.367746e-05,101.0,44140,-0.0034426313,2.092562,361594880,2.0,5649920,185919.5946393013,0.0058728424,0.9996708215330727,0.011169434,512.0,50000.0,400.0,1976
400.0,8.450221e-05,112.0,44150,-0.0036436538,2.0426314,361676800,2.0,5651200,185962.3213095665,0.0021179912,0.9988026894861832,0.011444092,512.0,50000.0,400.0,1976
400.0,3.8438895e-05,105.0,44160,-0.0049907696,2.090905,361758720,2.0,5652480,186004.73732686043,0.0030061505,0.9996571873198263,0.013183594,512.0,50000.0,400.0,1899
400.0,2.6228847e-05,103.0,44170,-0.0051726243,2.3643076,361840640,2.0,5653760,186047.4909453392,0.0022685209,0.999670191667974,0.012237549,512.0,50000.0,400.0,2053
400.0,4.8973678e-05,113.0,44180,-0.0058457847,2.1242054,361922560,2.0,5655040,186090.26056861877,0.004032893,0.9995720263395924,0.020446777,512.0,50000.0,400.0,1884
400.0,0.00027279355,108.0,44190,-0.005814407,2.2782807,362004480,2.0,5656320,186132.91995477676,0.0036920614,0.9970509484410286,0.011627197,512.0,50000.0,400.0,1902
400.0,9.0073125e-05,109.0,44200,-0.005548254,2.1432626,362086400,2.0,5657600,186175.43657541275,0.0030517767,0.9990125821204856,0.012481689,512.0,50000.0,400.0,1884
400.0,4.152208e-05,104.0,44210,-0.0058809924,2.1923409,362168320,2.0,5658880,186217.9268734455,0.0057672397,0.999586692021694,0.0152282715,512.0,50000.0,400.0,1884
400.0,4.1780277e-05,107.0,44220,-0.006429734,2.1697698,362250240,2.0,5660160,186260.1970896721,0.004698205,0.9995985580026172,0.017608643,512.0,50000.0,400.0,1904
400.0,4.264479e-05,114.0,44230,-0.006825585,2.2360263,362332160,2.0,5661440,186302.71839547157,0.004026731,0.999580036412226,0.014801025,512.0,50000.0,400.0,2008
400.0,0.00010910803,101.0,44240,-0.0048309583,2.3169637,362414080,2.0,5662720,186345.51560258865,0.0032696612,0.9986614504596218,0.0121154785,512.0,50000.0,400.0,1997
400.0,3.8385973e-05,106.0,44250,-0.0051714815,2.1068733,362496000,2.0,5664000,186387.7400984764,0.002465254,0.9995746063650586,0.01651001,512.0,50000.0,400.0,1873
400.0,2.5752168e-05,111.0,44260,-0.0068055065,2.373378,362577920,2.0,5665280,186430.11922192574,0.004530184,0.9996932220528834,0.01260376,512.0,50000.0,400.0,2031
400.0,0.00015174731,111.0,44270,-0.0089141475,2.2743258,362659840,2.0,5666560,186472.78352618217,0.007368608,0.998293103533797,0.013824463,512.0,50000.0,400.0,1875
400.0,3.2572007e-05,110.0,44280,-0.006045024,2.1376326,362741760,2.0,5667840,186515.1104273796,0.0032763954,0.999645569594577,0.014984131,512.0,50000.0,400.0,1907
400.0,3.3989654e-05,106.0,44290,-0.0064037074,2.332216,362823680,2.0,5669120,186557.36770820618,0.003026903,0.9996207100339234,0.010986328,512.0,50000.0,400.0,1920
400.0,4.657014e-05,110.0,44300,-0.005583315,2.295209,362905600,2.0,5670400,186600.08536362648,0.0028237135,0.9993709570262581,0.010772705,512.0,50000.0,400.0,1979
400.0,0.00010894595,108.0,44310,-0.005808189,2.1535509,362987520,2.0,5671680,186642.34833836555,0.0031912155,0.9987687966786325,0.01852417,512.0,50000.0,400.0,1945
400.0,0.00023281747,111.0,44320,-0.008486661,2.0634406,363069440,2.0,5672960,186685.3240840435,0.0073819584,0.9979996883776039,0.018371582,512.0,50000.0,400.0,1812
400.0,2.939519e-05,102.0,44330,-0.0048450204,2.404132,363151360,2.0,5674240,186727.36162638664,0.0013803355,0.9995612686034292,0.01083374,512.0,50000.0,400.0,1895
400.0,0.00038233705,103.0,44340,-0.0067639695,2.3020167,363233280,2.0,5675520,186769.79301404953,0.0056491033,0.9959632009267807,0.012542725,512.0,50000.0,400.0,1960
400.0,5.0557326e-05,105.0,44350,-0.007356037,2.1469772,363315200,2.0,5676800,186812.26820015907,0.004103831,0.999418840452563,0.018157959,512.0,50000.0,400.0,1851
400.0,6.113217e-05,109.0,44360,-0.0073549426,2.281318,363397120,2.0,5678080,186854.71673369408,0.0036932407,0.9993229287210852,0.016845703,512.0,50000.0,400.0,1869
400.0,3.548934e-05,104.0,44370,-0.0058929976,2.2756605,363479040,2.0,5679360,186897.22511911392,0.0025550239,0.9995904434763361,0.013549805,512.0,50000.0,400.0,1946
400.0,4.823734e-05,109.0,44380,-0.0048965947,2.3690479,363560960,2.0,5680640,186939.32100605965,0.0018175007,0.9993043947615661,0.011688232,512.0,50000.0,400.0,1943
400.0,3.2243268e-05,111.0,44390,-0.0064502503,2.2275324,363642880,2.0,5681920,186982.2092411518,0.0028814827,0.9996115870890208,0.01449585,512.0,50000.0,400.0,1959
400.0,4.1071187e-05,110.0,44400,-0.004381619,2.1988986,363724800,2.0,5683200,187024.6042189598,0.0018391595,0.9994967856328003,0.010803223,512.0,50000.0,400.0,1922
400.0,5.0170656e-05,100.0,44410,-0.006524084,2.0938063,363806720,2.0,5684480,187067.36473488808,0.0027407126,0.9995699262071867,0.014678955,512.0,50000.0,400.0,1876
400.0,4.7326103e-05,105.0,44420,-0.005504233,2.2243567,363888640,2.0,5685760,187108.97734713554,0.0024628153,0.9993422095431015,0.015350342,512.0,50000.0,400.0,1927
400.0,4.9314905e-05,110.0,44430,-0.0058896355,2.3502781,363970560,2.0,5687040,187150.9822895527,0.0024774314,0.9993795701884665,0.011077881,512.0,50000.0,400.0,1914
