policy_entropy,value_loss,episode_reward,sil_num_episodes,sil_valid_samples,fps,total_timesteps,nupdates,sil_steps,explained_variance,best_episode_reward
2.7822442054748535,0.00030156190041452646,0.0,3.0,512.0,1071,200416000,626300,5037.0,0.0,100.0
2.7806077003479004,2.395332012383733e-05,0.0,3.0,512.0,1071,200448000,626400,5037.0,1.1920928955078125e-07,100.0
2.779470920562744,0.0003027779166586697,0.0,3.0,512.0,1071,200480000,626500,5037.0,0.0,100.0
2.7815303802490234,0.0003047370701096952,0.0,3.0,512.0,1071,200512000,626600,5037.0,-1.1920928955078125e-07,100.0
2.7810232639312744,2.3654583856114186e-05,0.0,3.0,512.0,1071,200544000,626700,5037.0,0.0,100.0
2.781014919281006,0.00030188256641849875,0.0,3.0,512.0,1071,200576000,626800,5037.0,0.0,100.0
2.7803056240081787,0.0003048231010325253,0.0,3.0,512.0,1071,200608000,626900,5037.0,1.1920928955078125e-07,100.0
2.779839038848877,2.395153569523245e-05,0.0,3.0,512.0,1071,200640000,627000,5037.0,0.0,100.0
2.780377149581909,2.4050325009739026e-05,0.0,3.0,512.0,1071,200672000,627100,5037.0,0.0,100.0
2.7807278633117676,2.3960226826602593e-05,0.0,3.0,512.0,1071,200704000,627200,5037.0,0.0,100.0
2.780773639678955,2.4260874852188863e-05,0.0,3.0,512.0,1071,200736000,627300,5037.0,1.1920928955078125e-07,100.0
2.7803573608398438,2.4099386791931465e-05,0.0,3.0,512.0,1071,200768000,627400,5037.0,0.0,100.0
2.7807881832122803,0.00016533597954548895,0.0,3.0,512.0,1071,200800000,627500,5037.0,0.0,100.0
2.780222177505493,2.3763383069308475e-05,0.0,3.0,512.0,1071,200832000,627600,5037.0,0.0,100.0
2.7805144786834717,0.00016165059059858322,0.0,3.0,512.0,1071,200864000,627700,5037.0,0.0,100.0
2.782356023788452,2.3954291464178823e-05,0.0,3.0,512.0,1071,200896000,627800,5037.0,0.0,100.0
2.7814769744873047,2.3979511752258986e-05,0.0,3.0,512.0,1071,200928000,627900,5037.0,0.0,100.0
2.780447006225586,9.349675383418798e-05,0.0,3.0,512.0,1071,200960000,628000,5037.0,0.0,100.0
2.780334711074829,0.00023604207672178745,0.0,3.0,512.0,1071,200992000,628100,5037.0,0.0,100.0
2.780205488204956,0.00031038030283525586,0.0,3.0,512.0,1071,201024000,628200,5037.0,-1.1920928955078125e-07,100.0
2.7810025215148926,2.430891436233651e-05,0.0,3.0,512.0,1071,201056000,628300,5037.0,0.0,100.0
2.780747175216675,2.4233891963376664e-05,0.0,3.0,512.0,1071,201088000,628400,5037.0,0.0,100.0
2.7809908390045166,2.399755067017395e-05,0.0,3.0,512.0,1071,201120000,628500,5037.0,0.0,100.0
2.7802867889404297,2.3798302208888344e-05,0.0,3.0,512.0,1071,201152000,628600,5037.0,0.0,100.0
2.7798807621002197,2.3959764803294092e-05,0.0,3.0,512.0,1071,201184000,628700,5037.0,-2.384185791015625e-07,100.0
2.78041672706604,2.431631219224073e-05,0.0,3.0,512.0,1071,201216000,628800,5037.0,0.0,100.0
2.7799360752105713,2.3914570192573592e-05,0.0,3.0,512.0,1071,201248000,628900,5037.0,0.0,100.0
2.7806289196014404,9.356317605124786e-05,0.0,3.0,512.0,1071,201280000,629000,5037.0,0.0,100.0
2.7807281017303467,2.3832708393456414e-05,0.0,3.0,512.0,1071,201312000,629100,5037.0,0.0,100.0
2.7800023555755615,2.3802484065527096e-05,0.0,3.0,512.0,1071,201344000,629200,5037.0,1.1920928955078125e-07,100.0
2.7794857025146484,2.3996553863980807e-05,0.0,3.0,512.0,1071,201376000,629300,5037.0,0.0,100.0
2.7804126739501953,0.0003059473820030689,0.0,3.0,512.0,1071,201408000,629400,5037.0,0.0,100.0
2.7813820838928223,2.4117809516610578e-05,0.0,3.0,512.0,1071,201440000,629500,5037.0,-1.1920928955078125e-07,100.0
2.7815802097320557,2.3982593120308593e-05,0.0,3.0,512.0,1071,201472000,629600,5037.0,-2.384185791015625e-07,100.0
2.7817389965057373,2.364502870477736e-05,0.0,3.0,512.0,1071,201504000,629700,5037.0,0.0,100.0
2.7817840576171875,2.3677621356910095e-05,0.0,3.0,512.0,1071,201536000,629800,5037.0,0.0,100.0
2.781087636947632,0.00036829986493103206,0.0,3.0,512.0,1071,201568000,629900,5037.0,1.7881393432617188e-07,100.0
2.7823736667633057,2.382246202614624e-05,0.0,3.0,512.0,1071,201600000,630000,5037.0,0.0,100.0
2.78067946434021,2.365596083109267e-05,0.0,3.0,512.0,1071,201632000,630100,5037.0,-2.384185791015625e-07,100.0
2.7808823585510254,0.0002334552991669625,0.0,3.0,512.0,1071,201664000,630200,5037.0,1.1920928955078125e-07,100.0
2.7814524173736572,0.0003772304917220026,0.0,3.0,512.0,1071,201696000,630300,5037.0,0.0,100.0
2.781329870223999,2.4099386791931465e-05,0.0,3.0,512.0,1071,201728000,630400,5037.0,0.0,100.0
2.7817208766937256,0.00023631961084902287,0.0,3.0,512.0,1071,201760000,630500,5037.0,0.0,100.0
2.7811472415924072,2.429299092909787e-05,0.0,3.0,512.0,1071,201792000,630600,5037.0,1.1920928955078125e-07,100.0
2.7793123722076416,2.410550405329559e-05,0.0,3.0,512.0,1071,201824000,630700,5037.0,0.0,100.0
2.779245138168335,0.0003805238811764866,0.0,3.0,512.0,1071,201856000,630800,5037.0,0.0,100.0
2.7797961235046387,2.45439623540733e-05,0.0,3.0,512.0,1071,201888000,630900,5037.0,1.1920928955078125e-07,100.0
2.780377149581909,0.0003757313243113458,0.0,3.0,512.0,1071,201920000,631000,5037.0,-1.1920928955078125e-07,100.0
2.7807042598724365,2.4087745259748772e-05,0.0,3.0,512.0,1071,201952000,631100,5037.0,-2.384185791015625e-07,100.0
2.780954122543335,9.330511238658801e-05,0.0,3.0,512.0,1071,201984000,631200,5037.0,-1.1920928955078125e-07,100.0
2.781071424484253,2.3959908503456973e-05,0.0,3.0,512.0,1071,202016000,631300,5037.0,0.0,100.0
2.7802815437316895,2.363176827202551e-05,0.0,3.0,512.0,1071,202048000,631400,5037.0,0.0,100.0
2.779435873031616,0.0001631422492209822,0.0,3.0,512.0,1071,202080000,631500,5037.0,0.0,100.0
2.7801573276519775,2.401947494945489e-05,0.0,3.0,512.0,1071,202112000,631600,5037.0,0.0,100.0
2.7800240516662598,0.0005803046515211463,0.0,3.0,512.0,1071,202144000,631700,5037.0,0.0,100.0
2.780754327774048,2.3907436116132885e-05,0.0,3.0,512.0,1071,202176000,631800,5037.0,2.384185791015625e-07,100.0
2.7807672023773193,2.4017333998926915e-05,0.0,3.0,512.0,1071,202208000,631900,5037.0,2.384185791015625e-07,100.0
2.780344247817993,0.0001647150347707793,0.0,3.0,512.0,1071,202240000,632000,5037.0,-1.1920928955078125e-07,100.0
2.7812633514404297,2.3972617782419547e-05,0.0,3.0,512.0,1071,202272000,632100,5037.0,2.384185791015625e-07,100.0
2.781268835067749,2.3786797100910917e-05,0.0,3.0,512.0,1071,202304000,632200,5037.0,0.0,100.0
2.7821507453918457,2.3930862880661152e-05,0.0,3.0,512.0,1071,202336000,632300,5037.0,0.0,100.0
2.780708074569702,2.3549480829387903e-05,0.0,3.0,512.0,1071,202368000,632400,5037.0,0.0,100.0
2.780306100845337,0.0004473586450330913,0.0,3.0,512.0,1071,202400000,632500,5037.0,2.384185791015625e-07,100.0
2.780564069747925,2.391608722973615e-05,0.0,3.0,512.0,1071,202432000,632600,5037.0,-1.1920928955078125e-07,100.0
2.7811031341552734,0.0006616826867684722,0.0,3.0,512.0,1071,202464000,632700,5037.0,0.0,100.0
2.7806053161621094,2.4000364646781236e-05,0.0,3.0,512.0,1071,202496000,632800,5037.0,0.0,100.0
2.7812421321868896,0.00016361182497348636,0.0,3.0,512.0,1071,202528000,632900,5037.0,1.1920928955078125e-07,100.0
2.781398057937622,0.0007224349537864327,0.0,3.0,512.0,1071,202560000,633000,5037.0,0.0,100.0
2.781191110610962,0.00023267415235750377,0.0,3.0,512.0,1071,202592000,633100,5037.0,0.0,100.0
2.779297113418579,2.3854527171351947e-05,0.0,3.0,512.0,1071,202624000,633200,5037.0,1.1920928955078125e-07,100.0
2.7794225215911865,2.3876620616647415e-05,0.0,3.0,512.0,1071,202656000,633300,5037.0,0.0,100.0
2.7804524898529053,2.402587779215537e-05,0.0,3.0,512.0,1071,202688000,633400,5037.0,0.0,100.0
2.779392957687378,0.0001622506242711097,0.0,3.0,512.0,1071,202720000,633500,5037.0,0.0,100.0
2.7807984352111816,2.391840644122567e-05,0.0,3.0,512.0,1071,202752000,633600,5037.0,0.0,100.0
2.781158685684204,0.0005247547524049878,0.0,3.0,512.0,1071,202784000,633700,5037.0,0.0,100.0
2.7807538509368896,2.430326094327029e-05,0.0,3.0,512.0,1071,202816000,633800,5037.0,0.0,100.0
2.7810187339782715,0.00044412544229999185,0.0,3.0,512.0,1071,202848000,633900,5037.0,0.0,100.0
2.781435012817383,0.00023323083587456495,0.0,3.0,512.0,1071,202880000,634000,5037.0,-1.1920928955078125e-07,100.0
2.7796432971954346,2.3806720491847955e-05,0.0,3.0,512.0,1071,202912000,634100,5037.0,0.0,100.0
2.779977798461914,2.388985376455821e-05,0.0,3.0,512.0,1071,202944000,634200,5037.0,1.1920928955078125e-07,100.0
2.780447006225586,2.4123937691911124e-05,0.0,3.0,512.0,1071,202976000,634300,5037.0,0.0,100.0
2.780390977859497,2.437153489154298e-05,0.0,3.0,512.0,1071,203008000,634400,5037.0,0.0,100.0
2.778472423553467,0.0003846035397145897,0.0,3.0,512.0,1071,203040000,634500,5037.0,-1.1920928955078125e-07,100.0
2.7806925773620605,2.447166116326116e-05,0.0,3.0,512.0,1071,203072000,634600,5037.0,-2.384185791015625e-07,100.0
2.7796707153320312,0.000168525060871616,0.0,3.0,512.0,1071,203104000,634700,5037.0,0.0,100.0
2.7808687686920166,2.471888183208648e-05,0.0,3.0,512.0,1071,203136000,634800,5037.0,-1.1920928955078125e-07,100.0
2.780749559402466,2.4703807866899297e-05,0.0,3.0,512.0,1071,203168000,634900,5037.0,0.0,100.0
2.7803707122802734,0.00023906440765131265,0.0,3.0,512.0,1071,203200000,635000,5037.0,0.0,100.0
2.781057357788086,0.00023795594461262226,0.0,3.0,512.0,1071,203232000,635100,5037.0,0.0,100.0
2.7809789180755615,2.421347380732186e-05,0.0,3.0,512.0,1071,203264000,635200,5037.0,0.0,100.0
2.7809674739837646,2.419804150122218e-05,0.0,3.0,512.0,1071,203296000,635300,5037.0,0.0,100.0
2.7814552783966064,0.000309805735014379,0.0,3.0,512.0,1071,203328000,635400,5037.0,0.0,100.0
2.7809619903564453,0.00016602272808086127,0.0,3.0,512.0,1071,203360000,635500,5037.0,0.0,100.0
2.7806382179260254,2.414204936940223e-05,0.0,3.0,512.0,1071,203392000,635600,5037.0,-1.1920928955078125e-07,100.0
2.780195713043213,0.00016549279098398983,0.0,3.0,512.0,1071,203424000,635700,5037.0,0.0,100.0
2.7788805961608887,0.00037534438888542354,0.0,3.0,512.0,1071,203456000,635800,5037.0,0.0,100.0
2.7806029319763184,0.000372898590285331,0.0,3.0,512.0,1071,203488000,635900,5037.0,0.0,100.0
2.7811434268951416,2.3931694158818573e-05,0.0,3.0,512.0,1071,203520000,636000,5037.0,0.0,100.0
2.781071424484253,9.422386210644618e-05,0.0,3.0,512.0,1071,203552000,636100,5037.0,0.0,100.0
2.780738592147827,0.0001642715506022796,0.0,3.0,512.0,1071,203584000,636200,5037.0,0.0,100.0
2.780151128768921,0.00030163920018821955,0.0,3.0,512.0,1071,203616000,636300,5037.0,0.0,100.0
2.7803046703338623,0.0004419824981596321,0.0,3.0,512.0,1071,203648000,636400,5037.0,0.0,100.0
2.7812609672546387,0.0003055928973481059,0.0,3.0,512.0,1071,203680000,636500,5037.0,0.0,100.0
2.7809083461761475,2.369920548517257e-05,0.0,3.0,512.0,1071,203712000,636600,5037.0,0.0,100.0
2.7805464267730713,2.3730613975203596e-05,0.0,3.0,512.0,1071,203744000,636700,5037.0,0.0,100.0
2.7813069820404053,2.3669887013966218e-05,0.0,3.0,512.0,1071,203776000,636800,5037.0,-2.384185791015625e-07,100.0
2.7807023525238037,0.00023337309539783746,0.0,3.0,512.0,1071,203808000,636900,5037.0,-1.1920928955078125e-07,100.0
2.7805869579315186,2.3819489797460847e-05,0.0,3.0,512.0,1071,203840000,637000,5037.0,0.0,100.0
2.780954122543335,2.3953980416990817e-05,0.0,3.0,512.0,1071,203872000,637100,5037.0,2.384185791015625e-07,100.0
2.781557321548462,2.3738455638522282e-05,0.0,3.0,512.0,1071,203904000,637200,5037.0,0.0,100.0
2.780606985092163,0.0006545638316310942,0.0,3.0,512.0,1071,203936000,637300,5037.0,0.0,100.0
2.7800557613372803,2.389450673945248e-05,0.0,3.0,512.0,1071,203968000,637400,5037.0,0.0,100.0
2.7807199954986572,2.415689596091397e-05,0.0,3.0,512.0,1071,204000000,637500,5037.0,0.0,100.0
2.7806167602539062,2.440607568132691e-05,0.0,3.0,512.0,1071,204032000,637600,5037.0,0.0,100.0
2.7808845043182373,0.0001650297926971689,0.0,3.0,512.0,1071,204064000,637700,5037.0,-1.1920928955078125e-07,100.0
2.7806012630462646,2.4342614779016003e-05,0.0,3.0,512.0,1071,204096000,637800,5037.0,0.0,100.0
2.7808356285095215,2.40280987782171e-05,0.0,3.0,512.0,1071,204128000,637900,5037.0,0.0,100.0
2.781120538711548,2.4088494683383033e-05,0.0,3.0,512.0,1071,204160000,638000,5037.0,0.0,100.0
2.780273914337158,0.00037355764652602375,0.0,3.0,512.0,1071,204192000,638100,5037.0,2.384185791015625e-07,100.0
2.779747724533081,2.411094101262279e-05,0.0,3.0,512.0,1071,204224000,638200,5037.0,0.0,100.0
2.780698537826538,9.472835517954081e-05,0.0,3.0,512.0,1071,204256000,638300,5037.0,0.0,100.0
2.781517267227173,2.4508515707566403e-05,0.0,3.0,512.0,1071,204288000,638400,5037.0,0.0,100.0
2.7811172008514404,0.0003084483032580465,0.0,3.0,512.0,1071,204320000,638500,5037.0,1.1920928955078125e-07,100.0
2.7806146144866943,2.4086746634566225e-05,0.0,3.0,512.0,1071,204352000,638600,5037.0,0.0,100.0
2.7811923027038574,0.0003069127560593188,0.0,3.0,512.0,1071,204384000,638700,5037.0,-1.1920928955078125e-07,100.0
2.781360149383545,0.0003058974107261747,0.0,3.0,512.0,1071,204416000,638800,5037.0,1.1920928955078125e-07,100.0
2.7803404331207275,0.0001658136025071144,0.0,3.0,512.0,1071,204448000,638900,5037.0,-1.1920928955078125e-07,100.0
2.780975341796875,0.0005879997042939067,0.0,3.0,512.0,1071,204480000,639000,5037.0,0.0,100.0
2.781087636947632,2.397352727712132e-05,0.0,3.0,512.0,1071,204512000,639100,5037.0,0.0,100.0
2.781609296798706,0.00023767042148392648,0.0,3.0,512.0,1071,204544000,639200,5037.0,0.0,100.0
2.7808399200439453,2.4525075787096284e-05,0.0,3.0,512.0,1071,204576000,639300,5037.0,0.0,100.0
2.7807295322418213,0.0003785395238082856,0.0,3.0,512.0,1071,204608000,639400,5037.0,1.7881393432617188e-07,100.0
2.7808282375335693,2.41689140239032e-05,0.0,3.0,512.0,1071,204640000,639500,5037.0,0.0,100.0
2.780397891998291,2.3907286959001794e-05,0.0,3.0,512.0,1071,204672000,639600,5037.0,0.0,100.0
2.7806246280670166,2.3901049644337036e-05,0.0,3.0,512.0,1071,204704000,639700,5037.0,0.0,100.0
2.780531406402588,9.436244727112353e-05,0.0,3.0,512.0,1071,204736000,639800,5037.0,0.0,100.0
2.7813432216644287,2.4310080334544182e-05,0.0,3.0,512.0,1071,204768000,639900,5037.0,2.384185791015625e-07,100.0
2.7802679538726807,0.00045416149077937007,0.0,3.0,512.0,1071,204800000,640000,5037.0,5.960464477539063e-08,100.0
2.7808268070220947,2.4482364096911624e-05,0.0,3.0,512.0,1071,204832000,640100,5037.0,0.0,100.0
2.781175136566162,9.570047404849902e-05,0.0,3.0,512.0,1071,204864000,640200,5037.0,0.0,100.0
2.7803304195404053,0.0006648871349170804,0.0,3.0,512.0,1071,204896000,640300,5037.0,0.0,100.0
2.781123399734497,2.428772859275341e-05,0.0,3.0,512.0,1071,204928000,640400,5037.0,2.384185791015625e-07,100.0
2.7799489498138428,2.4290064175147563e-05,0.0,3.0,512.0,1071,204960000,640500,5037.0,1.1920928955078125e-07,100.0
2.7805445194244385,2.4036504328250885e-05,0.0,3.0,512.0,1071,204992000,640600,5037.0,0.0,100.0
2.778630018234253,0.00023879949003458023,0.0,3.0,512.0,1071,205024000,640700,5037.0,0.0,100.0
2.7806410789489746,0.0010995345655828714,0.0,3.0,512.0,1071,205056000,640800,5037.0,-1.1920928955078125e-07,100.0
2.7792909145355225,2.4373004634981044e-05,0.0,3.0,512.0,1071,205088000,640900,5037.0,0.0,100.0
2.7806413173675537,0.001148394774645567,0.0,3.0,512.0,1071,205120000,641000,5037.0,0.0,100.0
2.7812726497650146,2.3977172531886026e-05,0.0,3.0,512.0,1071,205152000,641100,5037.0,-1.1920928955078125e-07,100.0
2.779759168624878,2.391259477008134e-05,0.0,3.0,512.0,1071,205184000,641200,5037.0,0.0,100.0
2.780707836151123,0.00016381774912588298,0.0,3.0,512.0,1071,205216000,641300,5037.0,0.0,100.0
2.7807769775390625,2.3977459932211787e-05,0.0,3.0,512.0,1071,205248000,641400,5037.0,0.0,100.0
2.7808165550231934,2.4020899218157865e-05,0.0,3.0,512.0,1071,205280000,641500,5037.0,0.0,100.0
2.780942916870117,0.00016257920651696622,0.0,3.0,512.0,1071,205312000,641600,5037.0,0.0,100.0
2.781426191329956,2.3709133529337123e-05,0.0,3.0,512.0,1071,205344000,641700,5037.0,0.0,100.0
2.781250238418579,2.3996435629669577e-05,0.0,3.0,512.0,1071,205376000,641800,5037.0,0.0,100.0
2.7806007862091064,0.00023644304019398987,0.0,3.0,512.0,1071,205408000,641900,5037.0,-1.1920928955078125e-07,100.0
2.7816269397735596,2.3774200599291362e-05,0.0,3.0,512.0,1071,205440000,642000,5037.0,1.1920928955078125e-07,100.0
2.7813796997070312,0.0002350125287193805,0.0,3.0,512.0,1071,205472000,642100,5037.0,0.0,100.0
2.7809791564941406,2.403166945441626e-05,0.0,3.0,512.0,1071,205504000,642200,5037.0,0.0,100.0
2.7814271450042725,0.0004481076612137258,0.0,3.0,512.0,1071,205536000,642300,5037.0,1.1920928955078125e-07,100.0
2.7827064990997314,2.408097316219937e-05,0.0,3.0,512.0,1071,205568000,642400,5037.0,0.0,100.0
2.780921220779419,2.4182725610444322e-05,0.0,3.0,512.0,1071,205600000,642500,5037.0,0.0,100.0
2.7813446521759033,0.00016444482025690377,0.0,3.0,512.0,1071,205632000,642600,5037.0,0.0,100.0
2.7798056602478027,2.41124853346264e-05,0.0,3.0,512.0,1071,205664000,642700,5037.0,0.0,100.0
2.7805631160736084,0.00023635884281247854,0.0,3.0,512.0,1071,205696000,642800,5037.0,1.1920928955078125e-07,100.0
2.780832529067993,2.4025819584494457e-05,0.0,3.0,512.0,1071,205728000,642900,5037.0,0.0,100.0
2.7793655395507812,0.00023216432600747794,0.0,3.0,512.0,1071,205760000,643000,5037.0,0.0,100.0
2.779884099960327,2.373252391407732e-05,0.0,3.0,512.0,1071,205792000,643100,5037.0,0.0,100.0
2.7802388668060303,0.0002327870752196759,0.0,3.0,512.0,1071,205824000,643200,5037.0,0.0,100.0
2.7814934253692627,0.00030189676908776164,0.0,3.0,512.0,1071,205856000,643300,5037.0,0.0,100.0
2.780860662460327,0.00016298211994580925,0.0,3.0,512.0,1071,205888000,643400,5037.0,1.1920928955078125e-07,100.0
2.7798750400543213,2.4060011128312908e-05,0.0,3.0,512.0,1071,205920000,643500,5037.0,-2.384185791015625e-07,100.0
2.77958607673645,2.3793454602127895e-05,0.0,3.0,512.0,1071,205952000,643600,5037.0,0.0,100.0
2.7804343700408936,2.401715209998656e-05,0.0,3.0,512.0,1071,205984000,643700,5037.0,0.0,100.0
2.780576467514038,0.00016402678738813847,0.0,3.0,512.0,1071,206016000,643800,5037.0,0.0,100.0
2.781451463699341,2.3898950530565344e-05,0.0,3.0,512.0,1071,206048000,643900,5037.0,0.0,100.0
2.7802505493164062,2.431471693853382e-05,0.0,3.0,512.0,1071,206080000,644000,5037.0,0.0,100.0
2.7805161476135254,2.439580566715449e-05,0.0,3.0,512.0,1071,206112000,644100,5037.0,0.0,100.0
2.779569149017334,0.00030717611662112176,0.0,3.0,512.0,1071,206144000,644200,5037.0,1.1920928955078125e-07,100.0
2.780601739883423,0.0002346718974877149,0.0,3.0,512.0,1071,206176000,644300,5037.0,-1.1920928955078125e-07,100.0
2.7808501720428467,9.465612674830481e-05,0.0,3.0,512.0,1071,206208000,644400,5037.0,0.0,100.0
2.780290365219116,2.42871083173668e-05,0.0,3.0,512.0,1071,206240000,644500,5037.0,0.0,100.0
2.778839588165283,2.3783606593497097e-05,0.0,3.0,512.0,1071,206272000,644600,5037.0,0.0,100.0
2.779188394546509,9.316748764831573e-05,0.0,3.0,512.0,1071,206304000,644700,5037.0,1.1920928955078125e-07,100.0
2.780665874481201,2.3933851480251178e-05,0.0,3.0,512.0,1071,206336000,644800,5037.0,0.0,100.0
2.7806077003479004,2.4015123926801607e-05,0.0,3.0,512.0,1071,206368000,644900,5037.0,0.0,100.0
2.78116774559021,9.37347358558327e-05,0.0,3.0,512.0,1071,206400000,645000,5037.0,-1.1920928955078125e-07,100.0
2.779439687728882,2.4149469027179293e-05,0.0,3.0,512.0,1071,206432000,645100,5037.0,0.0,100.0
2.7798917293548584,2.429112464596983e-05,0.0,3.0,512.0,1071,206464000,645200,5037.0,0.0,100.0
2.780238628387451,9.493619290878996e-05,0.0,3.0,512.0,1071,206496000,645300,5037.0,0.0,100.0
2.780275583267212,2.4289602151839063e-05,0.0,3.0,512.0,1071,206528000,645400,5037.0,0.0,100.0
2.7807064056396484,2.4073471649899147e-05,0.0,3.0,512.0,1071,206560000,645500,5037.0,0.0,100.0
2.7811968326568604,9.433952800463885e-05,0.0,3.0,512.0,1071,206592000,645600,5037.0,-1.1920928955078125e-07,100.0
2.7807865142822266,2.394326656940393e-05,0.0,3.0,512.0,1071,206624000,645700,5037.0,0.0,100.0
2.779985189437866,2.37574458878953e-05,0.0,3.0,512.0,1071,206656000,645800,5037.0,0.0,100.0
2.779806137084961,0.0004420239420142025,0.0,3.0,512.0,1071,206688000,645900,5037.0,-1.1920928955078125e-07,100.0
2.779648542404175,0.0005788755370303988,0.0,3.0,512.0,1071,206720000,646000,5037.0,0.0,100.0
2.780099630355835,0.0005815772456116974,0.0,3.0,512.0,1071,206752000,646100,5037.0,1.1920928955078125e-07,100.0
2.780703067779541,2.368671994190663e-05,0.0,3.0,512.0,1071,206784000,646200,5037.0,0.0,100.0
2.780128002166748,0.00016388852964155376,0.0,3.0,512.0,1071,206816000,646300,5037.0,0.0,100.0
2.7816522121429443,2.3765142032061704e-05,0.0,3.0,512.0,1071,206848000,646400,5037.0,1.1920928955078125e-07,100.0
2.779845952987671,2.369315188843757e-05,0.0,3.0,512.0,1071,206880000,646500,5037.0,0.0,100.0
2.7813186645507812,0.0002322569489479065,0.0,3.0,512.0,1071,206912000,646600,5037.0,0.0,100.0
2.780153512954712,2.3747290470055304e-05,0.0,3.0,512.0,1071,206944000,646700,5037.0,0.0,100.0
2.779906988143921,2.396822310402058e-05,0.0,3.0,512.0,1071,206976000,646800,5037.0,0.0,100.0
2.780820369720459,0.00037337199319154024,0.0,3.0,512.0,1071,207008000,646900,5037.0,5.960464477539063e-08,100.0
2.779674768447876,2.400043922534678e-05,0.0,3.0,512.0,1071,207040000,647000,5037.0,0.0,100.0
2.781371593475342,0.00016351342492271215,0.0,3.0,512.0,1071,207072000,647100,5037.0,0.0,100.0
2.7806479930877686,0.0002327148977201432,0.0,3.0,512.0,1071,207104000,647200,5037.0,0.0,100.0
2.781306743621826,0.0003016741538885981,0.0,3.0,512.0,1071,207136000,647300,5037.0,0.0,100.0
2.7812252044677734,0.0003663648967631161,0.0,3.0,512.0,1071,207168000,647400,5037.0,0.0,100.0
2.7812821865081787,2.404206315986812e-05,0.0,3.0,512.0,1071,207200000,647500,5037.0,0.0,100.0
2.7807295322418213,2.4067105186986737e-05,0.0,3.0,512.0,1071,207232000,647600,5037.0,0.0,100.0
2.780945062637329,0.00037194465403445065,0.0,3.0,512.0,1071,207264000,647700,5037.0,0.0,100.0
2.781269073486328,0.0002314127777935937,0.0,3.0,512.0,1071,207296000,647800,5037.0,2.384185791015625e-07,100.0
2.7812774181365967,0.0005737245664931834,0.0,3.0,512.0,1071,207328000,647900,5037.0,0.0,100.0
2.7810676097869873,2.3778449758538045e-05,0.0,3.0,512.0,1071,207360000,648000,5037.0,1.1920928955078125e-07,100.0
2.780639410018921,2.351770490349736e-05,0.0,3.0,512.0,1071,207392000,648100,5037.0,-1.1920928955078125e-07,100.0
2.780447483062744,2.4012881112867035e-05,0.0,3.0,512.0,1071,207424000,648200,5037.0,1.1920928955078125e-07,100.0
2.782013177871704,2.4022381694521755e-05,0.0,3.0,512.0,1071,207456000,648300,5037.0,0.0,100.0
2.782008409500122,0.00044138464727438986,0.0,3.0,512.0,1071,207488000,648400,5037.0,-1.1920928955078125e-07,100.0
2.780266523361206,9.356388181913644e-05,0.0,3.0,512.0,1071,207520000,648500,5037.0,0.0,100.0
2.7805464267730713,2.378329554630909e-05,0.0,3.0,512.0,1071,207552000,648600,5037.0,0.0,100.0
2.7805352210998535,2.3924108973005787e-05,0.0,3.0,512.0,1071,207584000,648700,5037.0,0.0,100.0
2.779916286468506,2.3869673896115273e-05,0.0,3.0,512.0,1071,207616000,648800,5037.0,0.0,100.0
2.7798807621002197,0.0008759088814258575,0.0,3.0,512.0,1071,207648000,648900,5037.0,0.0,100.0
2.780061721801758,0.00016376208805013448,0.0,3.0,512.0,1071,207680000,649000,5037.0,-1.1920928955078125e-07,100.0
2.7806553840637207,0.0004466212703846395,0.0,3.0,512.0,1071,207712000,649100,5037.0,1.1920928955078125e-07,100.0
2.7814011573791504,2.373902316321619e-05,0.0,3.0,512.0,1071,207744000,649200,5037.0,0.0,100.0
2.780841112136841,0.00016021638293750584,0.0,3.0,512.0,1071,207776000,649300,5037.0,-1.1920928955078125e-07,100.0
2.781723737716675,2.3524120479123667e-05,0.0,3.0,512.0,1071,207808000,649400,5037.0,2.384185791015625e-07,100.0
2.781810998916626,9.277518256567419e-05,0.0,3.0,512.0,1071,207840000,649500,5037.0,1.1920928955078125e-07,100.0
2.7804582118988037,0.0002976519463118166,0.0,3.0,512.0,1071,207872000,649600,5037.0,0.0,100.0
2.781837224960327,0.000371075322618708,0.0,3.0,512.0,1071,207904000,649700,5037.0,5.960464477539063e-08,100.0
2.781738758087158,0.00023350107949227095,0.0,3.0,512.0,1071,207936000,649800,5037.0,0.0,100.0
2.781238079071045,0.0002339594066143036,0.0,3.0,512.0,1071,207968000,649900,5037.0,-1.1920928955078125e-07,100.0
2.7803266048431396,2.3903561668703333e-05,0.0,3.0,512.0,1071,208000000,650000,5037.0,0.0,100.0
2.7806906700134277,0.00044560516835190356,0.0,3.0,512.0,1071,208032000,650100,5037.0,0.0,100.0
2.7808592319488525,0.00037391495425254107,0.0,3.0,512.0,1071,208064000,650200,5037.0,5.960464477539063e-08,100.0
2.7818245887756348,2.3872264137025923e-05,0.0,3.0,512.0,1071,208096000,650300,5037.0,0.0,100.0
2.780632734298706,9.356115333503112e-05,0.0,3.0,512.0,1071,208128000,650400,5037.0,-1.1920928955078125e-07,100.0
2.7820262908935547,0.00037156252074055374,0.0,3.0,512.0,1071,208160000,650500,5037.0,-1.1920928955078125e-07,100.0
2.7812001705169678,2.404115002718754e-05,0.0,3.0,512.0,1071,208192000,650600,5037.0,0.0,100.0
