episode_raw_reward,time_elapsed,nupdates,explained_variance,sil_num_episodes,policy_entropy,sil_valid_samples,serial_timesteps,value_loss,approxkl,episode_reward,clipfrac,fps,policy_loss,sil_steps,best_episode_reward,total_timesteps
0.0,148703.10722351074,42370,-5.593539714813232,0.0,2.5748253,0.0,5423360,4.3486387e-05,0.003772557,0.0,0.02520752,2464,-0.0115440795,0.0,0.0,347095040
-11.7,148737.67374444008,42380,-3.2749500274658203,0.0,2.618154,0.0,5424640,0.00018321346,0.0022736138,-0.575,0.015930176,2379,-0.0077346214,0.0,0.0,347176960
-12.875,148772.95653653145,42390,-4.179315090179443,0.0,2.6639142,0.0,5425920,2.5624144e-05,0.0037606242,-0.375,0.022521973,2344,-0.0118350405,0.0,0.0,347258880
-8.65,148809.3579339981,42400,-6.222262382507324,0.0,2.6407392,0.0,5427200,5.21783e-05,0.0036392699,-0.425,0.032348633,2291,-0.010707313,0.0,0.0,347340800
-11.05,148844.83722019196,42410,-4.373101711273193,0.0,2.6373854,0.0,5428480,3.3478962e-05,0.0060441876,-0.375,0.020690918,2330,-0.00979485,0.0,0.0,347422720
0.0,148879.51927042007,42420,-0.019522905349731445,0.0,2.628839,0.0,5429760,0.00054334314,0.00074562326,0.0,0.0038452148,2403,-0.00093324034,0.0,0.0,347504640
-7.5,148914.46222233772,42430,-4.695976257324219,0.0,2.6243267,0.0,5431040,1.1301608e-05,0.004090608,-0.075,0.020904541,2392,-0.011674668,0.0,0.0,347586560
0.0,148949.12880301476,42440,-0.563198447227478,0.0,2.5954626,0.0,5432320,1.8414425e-05,0.004938088,0.0,0.016143799,2401,-0.009367814,0.0,0.0,347668480
-1.2,148985.79894542694,42450,0.14309054613113403,0.0,2.6467297,0.0,5433600,0.01979672,0.002030284,-0.325,0.005065918,2360,-0.0030879644,0.0,0.0,347750400
-18.1,149020.67451286316,42460,-0.10626828670501709,0.0,2.574805,0.0,5434880,0.00059917435,0.0007976218,-0.35,0.0059509277,2365,-0.0018477389,0.0,0.0,347832320
0.0,149054.697368145,42470,-0.19157421588897705,0.0,2.655412,0.0,5436160,0.00011504013,0.004123712,0.0,0.022918701,2440,-0.011389698,0.0,0.0,347914240
-15.275,149088.8885834217,42480,0.16655713319778442,0.0,2.6989894,0.0,5437440,4.2009047e-05,0.0031331666,-2.65,0.023620605,2355,-0.010782912,0.0,0.0,347996160
0.0,149122.96869683266,42490,0.36615991592407227,0.0,2.753025,0.0,5438720,1.7087728e-05,0.0018876949,0.0,0.016204834,2458,-0.008893912,0.0,0.0,348078080
-16.75,149157.83156228065,42500,-0.19816088676452637,0.0,2.7632482,0.0,5440000,0.0008572573,0.0008047538,-0.65,0.009338379,2362,-0.002955359,0.0,0.0,348160000
-11.7,149194.50227117538,42510,-0.5819574594497681,0.0,2.7809653,0.0,5441280,1.9264482e-05,0.0015634309,-0.55,0.012390137,2353,-0.007322171,0.0,0.0,348241920
-15.0,149229.14105272293,42520,0.43526291847229004,0.0,2.8040416,0.0,5442560,4.9586106e-06,0.0030474148,-0.15,0.027770996,2383,-0.0085190255,0.0,0.0,348323840
-5.0,149263.35626983643,42530,0.0029041171073913574,0.0,2.7221308,0.0,5443840,0.000538883,0.00041510246,-0.05,0.00289917,2408,-0.00086352567,0.0,0.0,348405760
-6.15,149297.47074198723,42540,-0.71764075756073,0.0,2.7539384,0.0,5445120,0.00016675763,0.0019121756,-0.375,0.010986328,2382,-0.007905099,0.0,0.0,348487680
-10.25,149332.91728329659,42550,-1.6628015041351318,0.0,2.760397,0.0,5446400,3.043215e-05,0.0031623628,-0.175,0.011199951,1961,-0.010217204,0.0,0.0,348569600
-10.75,149367.39491724968,42560,-0.4214373826980591,0.0,2.6624131,0.0,5447680,0.00022903628,0.0027220352,-0.35,0.016784668,2395,-0.0069531156,0.0,0.0,348651520
-5.0,149404.2958996296,42570,-4.788052558898926,0.0,2.7141275,0.0,5448960,1.3251469e-05,0.001578984,-0.05,0.015716553,2356,-0.009990006,0.0,0.0,348733440
-12.5,149438.8347325325,42580,-2.721080780029297,0.0,2.6721337,0.0,5450240,1.35927185e-05,0.0059513915,-0.125,0.016815186,2366,-0.011051912,0.0,0.0,348815360
-5.0,149473.5351679325,42590,-0.6074193716049194,0.0,2.6430469,0.0,5451520,2.2186414e-05,0.0043413937,-0.05,0.015808105,2309,-0.009949504,0.0,0.0,348897280
-7.5,149507.91717219353,42600,-0.8589318990707397,0.0,2.70084,0.0,5452800,4.7220005e-06,0.0026719398,-0.075,0.014190674,2358,-0.009165352,0.0,0.0,348979200
-6.2,149542.5060172081,42610,-3.6258649826049805,0.0,2.657367,0.0,5454080,7.546071e-05,0.00488488,-0.4,0.022491455,2310,-0.009672536,0.0,0.0,349061120
0.0,149576.92883896828,42620,-0.26267433166503906,0.0,2.7121112,0.0,5455360,1.5087308e-05,0.004603954,0.0,0.020874023,2338,-0.012642687,0.0,0.0,349143040
-25.025,149612.69277071953,42630,0.19689106941223145,0.0,2.7345753,0.0,5456640,0.018461745,0.0030028268,-0.925,0.00579834,1962,-0.008267027,0.0,0.0,349224960
-8.65,149650.22314429283,42640,0.1060519814491272,0.0,2.7360604,0.0,5457920,0.023249142,0.0008340532,-0.4,0.006591797,2301,-0.007241709,0.0,0.0,349306880
-4.15,149684.4443435669,42650,-0.8826190233230591,0.0,2.7436047,0.0,5459200,0.00018268617,0.0025115353,-0.475,0.017791748,2448,-0.010547393,0.0,0.0,349388800
0.0,149718.28182029724,42660,-1.0778965950012207,0.0,2.74595,0.0,5460480,6.91736e-05,0.004414959,0.0,0.021209717,2405,-0.012795948,0.0,0.0,349470720
-8.75,149753.0013911724,42670,-0.34261465072631836,0.0,2.6500134,0.0,5461760,0.0015598913,0.0016285173,-0.425,0.011260986,2159,-0.0066557857,0.0,0.0,349552640
-5.0,149788.43524742126,42680,0.29348546266555786,0.0,2.6931863,0.0,5463040,0.018880924,0.001899753,-0.05,0.0105896,2334,-0.003964146,0.0,0.0,349634560
-16.2,149823.39565587044,42690,-0.9857381582260132,0.0,2.7021236,0.0,5464320,5.942184e-05,0.0042553735,-0.475,0.019927979,2394,-0.00940706,0.0,0.0,349716480
-2.5,149859.49531698227,42700,0.042377591133117676,0.0,2.6853335,0.0,5465600,0.000902808,0.0024626427,-0.025,0.012634277,2415,-0.005776331,0.0,0.0,349798400
0.0,149893.63122820854,42710,-0.19154632091522217,0.0,2.636994,0.0,5466880,0.0007170533,0.002453977,0.0,0.023284912,2454,-0.0046227598,0.0,0.0,349880320
-2.5,149928.07933616638,42720,-0.08581817150115967,0.0,2.689071,0.0,5468160,0.0007496053,0.0016721871,-0.025,0.0073242188,2198,-0.0022923418,0.0,0.0,349962240
-3.1,149963.13349175453,42730,-3.717650890350342,0.0,2.6399221,0.0,5469440,4.0176335e-05,0.0027314748,-0.175,0.025390625,2437,-0.009328676,0.0,0.0,350044160
-15.0,149997.78076720238,42740,-2.323455333709717,0.0,2.6723504,0.0,5470720,2.0327965e-05,0.0034481674,-0.15,0.019134521,2426,-0.009447674,0.0,0.0,350126080
-5.0,150031.9354183674,42750,-0.033092379570007324,0.0,2.5869553,0.0,5472000,0.0005448732,0.0009270293,-0.05,0.007385254,2441,-0.0009940149,0.0,0.0,350208000
-5.0,150067.98923277855,42760,0.02540034055709839,0.0,2.553748,0.0,5473280,0.058356263,0.0016889677,-0.05,0.007232666,2404,-0.0022928615,0.0,0.0,350289920
-11.75,150102.10011911392,42770,-1.1279780864715576,0.0,2.569592,0.0,5474560,0.0005228384,0.0023522524,-0.625,0.022583008,2421,-0.009191714,0.0,0.0,350371840
-8.7,150136.40941905975,42780,-0.9787249565124512,0.0,2.5464973,0.0,5475840,4.0202438e-05,0.009134935,-0.375,0.029418945,2434,-0.009593669,0.0,0.0,350453760
-12.5,150170.97770428658,42790,-10.775193214416504,0.0,2.5681973,0.0,5477120,1.9560313e-05,0.006624099,-0.125,0.018951416,2473,-0.0073614004,0.0,0.0,350535680
-12.5,150205.55401682854,42800,-0.003480076789855957,0.0,2.677914,0.0,5478400,0.00042319082,0.0012020855,-0.125,0.00592041,2279,-0.0002672313,0.0,0.0,350617600
-2.5,150241.38892292976,42810,-1.7877318859100342,0.0,2.6091106,0.0,5479680,4.7826e-06,0.006031462,-0.025,0.02078247,2430,-0.0095940605,0.0,0.0,350699520
-15.0,150276.40114212036,42820,-1.7990498542785645,0.0,2.6595716,0.0,5480960,2.3270425e-06,0.002677744,-0.15,0.018493652,2348,-0.0087076975,0.0,0.0,350781440
0.0,150310.75839471817,42830,0.0019422173500061035,0.0,2.712977,0.0,5482240,0.0005151281,0.0002562271,0.0,0.0013427734,2429,-8.317082e-05,0.0,0.0,350863360
-8.225,150345.37785434723,42840,-6.446072101593018,0.0,2.7057,0.0,5483520,2.0308364e-05,0.0031735236,-0.3,0.019317627,2358,-0.011428929,0.0,0.0,350945280
-5.725,150379.46307611465,42850,0.24416989088058472,0.0,2.6343083,0.0,5484800,2.8992143e-05,0.0032050468,-0.275,0.026763916,2481,-0.010862741,0.0,0.0,351027200
-11.875,150415.33546113968,42860,0.33605241775512695,0.0,2.7171457,0.0,5486080,1.0346409e-05,0.0027808566,-1.2,0.018096924,2478,-0.008987008,0.0,0.0,351109120
-20.7,150449.7186255455,42870,-2.156348466873169,0.0,2.6866803,0.0,5487360,3.7346923e-05,0.0033813706,-0.4,0.017547607,2436,-0.009452065,0.0,0.0,351191040
-7.5,150483.8445277214,42880,-0.35525238513946533,0.0,2.7120547,0.0,5488640,4.7188264e-06,0.0036401865,-0.075,0.025299072,2357,-0.011114333,0.0,0.0,351272960
0.0,150518.42541575432,42890,-2.8948960304260254,0.0,2.6875098,0.0,5489920,1.1176715e-05,0.0020743476,0.0,0.010253906,2380,-0.005055714,0.0,0.0,351354880
0.0,150552.59231686592,42900,0.4366716742515564,0.0,2.7352438,0.0,5491200,8.141046e-06,0.002262238,0.0,0.020629883,2347,-0.0086112665,0.0,0.0,351436800
-7.675,150589.4952595234,42910,-1.3773233890533447,0.0,2.768159,0.0,5492480,0.00012120341,0.0036362002,-0.775,0.013427734,2302,-0.008791714,0.0,0.0,351518720
-17.5,150624.26762604713,42920,-1.8393471240997314,0.0,2.7492032,0.0,5493760,0.00017247949,0.009071841,-0.175,0.010375977,2386,-0.0066457936,0.0,0.0,351600640
0.0,150658.72134542465,42930,-0.2288740873336792,0.0,2.7345915,0.0,5495040,8.437636e-05,0.005180323,0.0,0.009307861,2410,-0.006892488,0.0,0.0,351682560
-7.5,150693.7085428238,42940,-4.179243087768555,0.0,2.7003136,0.0,5496320,3.2156102e-05,0.0030029626,-0.075,0.012451172,2479,-0.00811661,0.0,0.0,351764480
-2.5,150728.15196108818,42950,-0.010328173637390137,0.0,2.7259612,0.0,5497600,0.00053539686,0.00032824074,-0.025,0.0012817383,2298,-0.0003451937,0.0,0.0,351846400
-5.5,150762.8393945694,42960,-0.01751565933227539,0.0,2.7088323,0.0,5498880,0.00053913106,0.00044137606,-0.2,0.002380371,2456,-0.0005131122,0.0,0.0,351928320
-2.5,150799.43435883522,42970,-6.08117151260376,0.0,2.6990921,0.0,5500160,1.2642905e-05,0.0018940049,-0.025,0.00970459,2380,-0.007043819,0.0,0.0,352010240
-2.5,150833.43473124504,42980,0.3753923177719116,0.0,2.719953,0.0,5501440,0.040800095,0.007069315,-0.025,0.003967285,2471,-0.0023231711,0.0,0.0,352092160
-11.15,150867.76879239082,42990,0.7957937121391296,0.0,2.7380238,0.0,5502720,0.0043217526,0.0017710681,-3.1,0.0073547363,2387,-0.004984735,0.0,0.0,352174080
0.0,150902.11829805374,43000,-1.6880125999450684,0.0,2.794998,0.0,5504000,0.0001990504,0.0034245765,0.0,0.0134887695,2379,-0.006204496,0.0,0.0,352256000
-2.3,150936.23594641685,43010,-0.018418431282043457,0.0,2.7134838,0.0,5505280,0.0010856877,0.001271773,-0.65,0.011077881,2453,-0.0035263004,0.0,0.0,352337920
-5.725,150970.47529697418,43020,-2.272308826446533,0.0,2.717437,0.0,5506560,0.00013200952,0.002370599,-0.25,0.011627197,2460,-0.0070387404,0.0,0.0,352419840
0.0,151007.2254357338,43030,-0.17630040645599365,0.0,2.704523,0.0,5507840,0.0006452051,0.0010867586,0.0,0.0058898926,2350,-0.0017824916,0.0,0.0,352501760
-20.0,151041.92778658867,43040,-4.809772968292236,0.0,2.7010775,0.0,5509120,8.547443e-05,0.0028922956,-0.2,0.02017212,2342,-0.009537891,0.0,0.0,352583680
-2.5,151076.50934529305,43050,-2.026479482650757,0.0,2.6990283,0.0,5510400,3.0819563e-05,0.0033120103,-0.025,0.023132324,2377,-0.008948273,0.0,0.0,352665600
0.0,151110.67219495773,43060,-0.0711674690246582,0.0,2.6702423,0.0,5511680,0.00052677706,0.00094692176,0.0,0.008148193,2436,-0.0017383682,0.0,0.0,352747520
-12.5,151144.54960513115,43070,-4.033682823181152,0.0,2.7158659,0.0,5512960,6.226139e-06,0.0033292884,-0.125,0.024932861,2416,-0.008339208,0.0,0.0,352829440
-30.0,151179.10005903244,43080,-0.0007239580154418945,0.0,2.6270776,0.0,5514240,2.9845098e-05,0.0061841384,-0.3,0.011962891,2456,-0.005004061,0.0,0.0,352911360
-17.5,151213.68250465393,43090,-1.509596586227417,0.0,2.663332,0.0,5515520,2.531539e-05,0.007715699,-0.175,0.0152282715,2434,-0.0066742315,0.0,0.0,352993280
-2.5,151250.75449705124,43100,0.13076156377792358,0.0,2.75598,0.0,5516800,1.7538661e-06,0.0018442564,-0.025,0.018676758,2308,-0.006337605,0.0,0.0,353075200
-4.45,151285.18574118614,43110,-0.14208686351776123,0.0,2.7812443,0.0,5518080,9.924179e-05,0.0014749216,-0.625,0.019744873,2387,-0.005539052,0.0,0.0,353157120
0.0,151319.23338198662,43120,-0.36864960193634033,0.0,2.6990664,0.0,5519360,9.260116e-05,0.0017331732,0.0,0.012939453,2424,-0.0060191127,0.0,0.0,353239040
-40.2,151354.7641763687,43130,-0.13480091094970703,0.0,2.7514656,0.0,5520640,0.0006132639,0.0003523383,-1.125,0.0025024414,2106,-0.0015707506,0.0,0.0,353320960
-2.5,151389.75203943253,43140,-2.805549144744873,0.0,2.7079663,0.0,5521920,8.128209e-05,0.0069653,-0.025,0.011291504,2476,-0.008409215,0.0,0.0,353402880
-6.15,151424.48623538017,43150,-5.419899940490723,0.0,2.713939,0.0,5523200,9.0515365e-05,0.0039446848,-0.375,0.010437012,2400,-0.006041995,0.0,0.0,353484800
0.0,151458.86625647545,43160,-0.028349757194519043,0.0,2.7722733,0.0,5524480,0.00017318188,0.0008451536,0.0,0.010101318,2387,-0.00258514,0.0,0.0,353566720
-7.5,151495.67029428482,43170,-4.272780895233154,0.0,2.7258294,0.0,5525760,2.734597e-05,0.0016445286,-0.075,0.018035889,2398,-0.006606085,0.0,0.0,353648640
-7.5,151530.26273846626,43180,-8.182517051696777,0.0,2.6716697,0.0,5527040,5.1862575e-05,0.0056795776,-0.075,0.012908936,2316,-0.0054062465,0.0,0.0,353730560
-5.725,151564.5086092949,43190,-3.096684455871582,0.0,2.6253636,0.0,5528320,0.00012026294,0.0021399972,-0.25,0.015045166,2328,-0.007829346,0.0,0.0,353812480
-2.5,151599.06703972816,43200,-0.0223844051361084,0.0,2.7178144,0.0,5529600,0.0009740301,0.00053874124,-0.725,0.005279541,2387,-0.0006875235,0.0,0.0,353894400
0.0,151633.11111664772,43210,-5.47228479385376,0.0,2.6830854,0.0,5530880,2.0806885e-05,0.0030939165,0.0,0.0134887695,2441,-0.0071753087,0.0,0.0,353976320
-5.0,151667.4542837143,43220,-10.890386581420898,0.0,2.6261504,0.0,5532160,2.2338143e-05,0.0043763733,-0.05,0.024139404,2443,-0.010654515,0.0,0.0,354058240
-10.0,151704.42260742188,43230,-2.7628090381622314,0.0,2.6430316,0.0,5533440,2.536461e-05,0.003872141,-0.1,0.0140686035,2456,-0.0076586585,0.0,0.0,354140160
-10.0,151739.3818757534,43240,-6.380093097686768,0.0,2.6444316,0.0,5534720,1.8622595e-05,0.0033055001,-0.1,0.012451172,2364,-0.007076603,0.0,0.0,354222080
-5.0,151774.20662164688,43250,-9.809649467468262,0.0,2.653722,0.0,5536000,3.3041946e-05,0.004028952,-0.05,0.013397217,2340,-0.0058058007,0.0,0.0,354304000
0.0,151808.51619505882,43260,-15.098772048950195,0.0,2.6406271,0.0,5537280,1.2221654e-05,0.013788849,0.0,0.013549805,2331,-0.0072160885,0.0,0.0,354385920
0.0,151842.76542663574,43270,-18.82118034362793,0.0,2.6239355,0.0,5538560,1.1552437e-05,0.0048096413,0.0,0.01751709,2358,-0.009633131,0.0,0.0,354467840
-5.0,151877.83639645576,43280,0.29000425338745117,0.0,2.729688,0.0,5539840,1.6494341e-05,0.0045814784,-0.05,0.01663208,2394,-0.0069259843,0.0,0.0,354549760
-5.0,151912.52193427086,43290,-0.863388180732727,0.0,2.6846285,0.0,5541120,7.068973e-06,0.0033817855,-0.05,0.016082764,2402,-0.0091082705,0.0,0.0,354631680
-8.4,151950.1968278885,43300,-9.408515930175781,0.0,2.673759,0.0,5542400,2.9370995e-05,0.004172268,-0.325,0.015075684,2358,-0.008426205,0.0,0.0,354713600
-5.0,151986.1478049755,43310,-5.360230922698975,0.0,2.6571965,0.0,5543680,8.550617e-06,0.0040261764,-0.05,0.014251709,2372,-0.00888585,0.0,0.0,354795520
-5.0,152020.6420662403,43320,-7.5004730224609375,0.0,2.626615,0.0,5544960,1.1776977e-05,0.007803791,-0.05,0.013916016,2459,-0.009751451,0.0,0.0,354877440
0.0,152055.15225601196,43330,-0.005455732345581055,0.0,2.692556,0.0,5546240,0.0005308947,0.0006950182,0.0,0.006591797,2379,-0.00023794158,0.0,0.0,354959360
-7.5,152089.71314620972,43340,-8.976028442382812,0.0,2.6529987,0.0,5547520,2.089115e-06,0.0030327635,-0.075,0.011505127,2337,-0.0071834084,0.0,0.0,355041280
-7.5,152124.75729322433,43350,-0.00030052661895751953,0.0,2.7228162,0.0,5548800,0.00052802626,5.8981655e-05,-0.075,0.00021362305,2332,-0.00010305007,0.0,0.0,355123200
-7.25,152161.65663528442,43360,-0.6127446889877319,0.0,2.7111504,0.0,5550080,1.0335972e-06,0.0043907547,-0.775,0.015533447,2317,-0.009664587,0.0,0.0,355205120
-5.0,152196.2649281025,43370,-3.731701374053955,0.0,2.746541,0.0,5551360,8.7561887e-07,0.003119839,-0.05,0.011016846,2342,-0.0070067975,0.0,0.0,355287040
-7.0,152231.22653508186,43380,0.608076274394989,0.0,2.7148094,0.0,5552640,0.00084418216,0.0032490203,-0.675,0.013580322,2338,-0.010363367,0.0,0.0,355368960
-3.65,152265.93178081512,43390,-0.003075838088989258,0.0,2.7104144,0.0,5553920,0.06349028,0.00013664913,-0.35,0.0007019043,2372,-0.00025641714,0.0,0.0,355450880
-2.5,152301.26707839966,43400,0.3655751943588257,0.0,2.727727,0.0,5555200,6.223288e-05,0.002036992,-0.025,0.018615723,2384,-0.009016415,0.0,0.0,355532800
-2.5,152335.92497467995,43410,-0.07627129554748535,0.0,2.6859581,0.0,5556480,3.1083197e-05,0.0031470566,-0.025,0.021972656,2273,-0.011274762,0.0,0.0,355614720
-15.0,152372.0375943184,43420,-0.4829150438308716,0.0,2.7189488,0.0,5557760,1.8627887e-05,0.0029039562,-0.15,0.015380859,2020,-0.008777858,0.0,0.0,355696640
0.0,152409.24387574196,43430,0.0023849010467529297,0.0,2.7268324,0.0,5559040,0.0005356647,0.00067727204,0.0,0.005126953,2360,-0.0008489815,0.0,0.0,355778560
-10.0,152445.2104218006,43440,-1.2744300365447998,0.0,2.6790307,0.0,5560320,8.419121e-06,0.0034748148,-0.1,0.021850586,2365,-0.0093754595,0.0,0.0,355860480
-2.5,152481.38479709625,43450,0.2843833565711975,0.0,2.7260635,0.0,5561600,2.4423707e-06,0.0023986946,-0.025,0.016784668,2367,-0.00942618,0.0,0.0,355942400
0.0,152516.2344071865,43460,-0.6440032720565796,0.0,2.579563,0.0,5562880,2.3501629e-05,0.0024129206,0.0,0.020111084,2430,-0.007901038,0.0,0.0,356024320
-3.8,152551.5121178627,43470,0.007109999656677246,0.0,2.720708,0.0,5564160,0.0010603027,0.00018532544,-0.375,0.0010986328,2439,-0.00030651977,0.0,0.0,356106240
-2.5,152587.09420585632,43480,-0.017663002014160156,0.0,2.7650955,0.0,5565440,3.7066416e-06,0.003743799,-0.025,0.014801025,2332,-0.008487371,0.0,0.0,356188160
-12.425,152627.1833729744,43490,0.03529012203216553,0.0,2.7042196,0.0,5566720,0.066596605,0.0014373512,-0.825,0.009124756,2212,-0.006151752,0.0,0.0,356270080
-2.5,152662.5984430313,43500,-0.01746213436126709,0.0,2.7473032,0.0,5568000,0.00092050375,0.00066110387,-0.025,0.009399414,2290,-0.0011597378,0.0,0.0,356352000
-8.15,152698.3494105339,43510,-0.11215484142303467,0.0,2.7129974,0.0,5569280,0.00059075595,0.0007840431,-0.25,0.007507324,2240,-0.0030045721,0.0,0.0,356433920
-15.0,152733.40224409103,43520,-2.6186482906341553,0.0,2.6594577,0.0,5570560,2.7741084e-05,0.005233755,-0.15,0.022918701,2234,-0.011591279,0.0,0.0,356515840
0.0,152771.06398177147,43530,-8.217328071594238,0.0,2.6808074,0.0,5571840,7.964617e-06,0.0035884571,0.0,0.021392822,2209,-0.010836824,0.0,0.0,356597760
0.0,152808.97457027435,43540,-0.04822111129760742,0.0,2.6848044,0.0,5573120,0.0004945317,0.00045684696,0.0,0.0022277832,2277,-0.001445166,0.0,0.0,356679680
-2.5,152845.71910476685,43550,-8.570446014404297,0.0,2.662139,0.0,5574400,1.0746592e-05,0.0025254507,-0.025,0.020568848,2184,-0.01007143,0.0,0.0,356761600
0.0,152881.77981114388,43560,-2.5668580532073975,0.0,2.6423242,0.0,5575680,3.1716215e-06,0.004173409,0.0,0.029388428,2241,-0.010468563,0.0,0.0,356843520
-5.0,152921.01167178154,43570,-4.761469841003418,0.0,2.5921562,0.0,5576960,5.269071e-06,0.004693473,-0.05,0.020050049,2216,-0.006620884,0.0,0.0,356925440
-5.75,152957.57147479057,43580,-0.5122313499450684,0.0,2.610846,0.0,5578240,6.4679654e-05,0.0020243824,-0.275,0.012817383,2200,-0.006720365,0.0,0.0,357007360
0.0,152994.57054829597,43590,-0.003525853157043457,0.0,2.6194487,0.0,5579520,0.0005308547,0.00046779416,0.0,0.0027770996,2213,-0.0004468411,0.0,0.0,357089280
-2.5,153030.87720108032,43600,0.054278016090393066,0.0,2.6280138,0.0,5580800,0.00054202706,0.00080210564,-0.025,0.008087158,2241,-0.00056692015,0.0,0.0,357171200
-15.0,153069.4200706482,43610,0.717326283454895,0.0,2.697573,0.0,5582080,7.2675593e-06,0.0019441312,-0.15,0.018341064,2227,-0.007720882,0.0,0.0,357253120
0.0,153106.04067015648,43620,0.008102893829345703,0.0,2.7005558,0.0,5583360,0.0005351227,0.000312685,0.0,0.0016784668,2202,-0.00044776546,0.0,0.0,357335040
0.0,153142.50556015968,43630,0.0198974609375,0.0,2.6800344,0.0,5584640,0.00020833136,0.0011596405,0.0,0.009521484,2248,-0.002061606,0.0,0.0,357416960
-15.0,153180.4188232422,43640,0.26141297817230225,0.0,2.668754,0.0,5585920,2.075894e-06,0.00231529,-0.15,0.015167236,2175,-0.0086549865,0.0,0.0,357498880
-2.5,153218.1611123085,43650,0.5201557874679565,0.0,2.6869621,0.0,5587200,1.5644929e-06,0.0035203835,-0.025,0.016723633,2357,-0.008344466,0.0,0.0,357580800
-2.5,153254.82814717293,43660,0.0026358366012573242,0.0,2.6783462,0.0,5588480,0.0015265857,0.00036143238,-0.025,0.0028076172,2260,-7.03484e-05,0.0,0.0,357662720
-20.825,153291.1417210102,43670,0.6685775220394135,0.0,2.6408634,0.0,5589760,1.9483668e-06,0.0035770682,-1.025,0.025848389,2197,-0.008660681,0.0,0.0,357744640
-10.725,153327.8994987011,43680,-0.0007271766662597656,0.0,2.7205777,0.0,5591040,0.0018060817,0.0006761533,-0.325,0.006011963,2188,-0.0026969835,0.0,0.0,357826560
-2.975,153366.0981171131,43690,-0.8912028074264526,0.0,2.6895823,0.0,5592320,0.0002289304,0.0012242908,-0.15,0.011230469,1535,-0.0060610864,0.0,0.0,357908480
-4.15,153402.9926173687,43700,-0.13694334030151367,0.0,2.7047663,0.0,5593600,0.0013088135,0.00093849044,-0.5,0.008178711,2219,-0.0030407645,0.0,0.0,357990400
-10.0,153439.55503106117,43710,-3.6278767585754395,0.0,2.6787615,0.0,5594880,0.00011234078,0.0037804744,-0.1,0.01739502,2262,-0.010073077,0.0,0.0,358072320
-5.0,153476.7617111206,43720,-0.007142782211303711,0.0,2.7374687,0.0,5596160,0.0010679349,0.00020881437,-0.05,0.0011901855,2269,-0.00045999512,0.0,0.0,358154240
-2.5,153513.33881282806,43730,-0.014154434204101562,0.0,2.7365227,0.0,5597440,0.000538459,0.00045472497,-0.025,0.0050354004,2187,-0.00048541397,0.0,0.0,358236160
-2.5,153551.66161870956,43740,-1.2961902618408203,0.0,2.7475374,0.0,5598720,9.293464e-06,0.0026887357,-0.025,0.016784668,2322,-0.0088876,0.0,0.0,358318080
0.0,153588.21873283386,43750,-1.1035852432250977,0.0,2.7552915,0.0,5600000,7.286879e-06,0.0015750967,0.0,0.0121154785,2295,-0.005355798,0.0,0.0,358400000
-2.5,153625.07975196838,43760,-2.3408448696136475,0.0,2.761861,0.0,5601280,2.397414e-06,0.004844498,-0.025,0.026855469,2325,-0.0060763415,0.0,0.0,358481920
-7.5,153662.03990721703,43770,-12.003556251525879,0.0,2.7568073,0.0,5602560,6.8483655e-06,0.000939215,-0.075,0.007293701,2112,-0.0040909112,0.0,0.0,358563840
0.0,153700.6594645977,43780,-5.280884265899658,0.0,2.7168965,0.0,5603840,3.9496695e-06,0.0018066752,0.0,0.008636475,2179,-0.0050970227,0.0,0.0,358645760
-2.5,153737.8999979496,43790,-0.31656932830810547,0.0,2.752085,0.0,5605120,1.3645667e-06,0.0041707563,-0.025,0.011169434,2100,-0.0038738318,0.0,0.0,358727680
-7.5,153775.2761144638,43800,0.01724421977996826,0.0,2.7510371,0.0,5606400,0.000529633,7.9175734e-05,-0.075,0.0002746582,2195,-0.00015655448,0.0,0.0,358809600
-7.5,153812.4166612625,43810,-0.7000421285629272,0.0,2.7350848,0.0,5607680,4.1370913e-06,0.0032966328,-0.075,0.022735596,2292,-0.0052535054,0.0,0.0,358891520
-2.5,153849.40842437744,43820,-1.5147137641906738,0.0,2.745148,0.0,5608960,1.6750007e-06,0.0011919448,-0.025,0.011688232,2243,-0.0049495455,0.0,0.0,358973440
0.0,153887.7599556446,43830,-1.5355980396270752,0.0,2.7748744,0.0,5610240,6.1012105e-07,0.0015531466,0.0,0.016601562,2150,-0.0035107587,0.0,0.0,359055360
-5.0,153924.70520162582,43840,-4.173926830291748,0.0,2.7540193,0.0,5611520,5.554281e-07,0.0033450602,-0.05,0.03289795,2208,-0.006694832,0.0,0.0,359137280
0.0,153961.7298862934,43850,-0.48014962673187256,0.0,2.7343607,0.0,5612800,1.1504291e-06,0.0024135672,0.0,0.0132751465,2249,0.00015707222,0.0,0.0,359219200
0.0,153999.91408967972,43860,-9.361750602722168,0.0,2.7842045,0.0,5614080,4.9816214e-07,0.0013053786,0.0,0.011749268,2179,-0.004770284,0.0,0.0,359301120
-2.5,154036.22964715958,43870,-0.9822998046875,0.0,2.746383,0.0,5615360,1.6464231e-06,0.00417411,-0.025,0.010864258,2317,-0.0051260777,0.0,0.0,359383040
-5.0,154072.3343808651,43880,-0.1940675973892212,0.0,2.688058,0.0,5616640,2.045036e-06,0.0029380743,-0.05,0.014099121,2287,-0.0032375406,0.0,0.0,359464960
