policy_entropy,serial_timesteps,episode_reward,best_episode_reward,sil_num_episodes,sil_valid_samples,fps,approxkl,value_loss,explained_variance,episode_raw_reward,clipfrac,time_elapsed,sil_steps,policy_loss,total_timesteps,nupdates
2.7631075,5711360,4.0,2500.0,16.0,20.0,2378,0.0005450064,4.858288e-05,0.9980238764546812,2500.0,0.00076293945,172838.66004633904,50000.0,-0.000552677,365527040,44620
2.6838064,5712640,4.0,2500.0,12.0,21.0,2079,0.0015948644,7.41682e-05,0.9981449814513326,2500.0,0.0017700195,172877.21369862556,50000.0,-0.0012547651,365608960,44630
2.7316442,5713920,4.0,2500.0,15.0,18.0,2333,0.002829975,4.6011777e-05,0.9981203638017178,2500.0,0.0007019043,172914.9125957489,50000.0,-0.00073069986,365690880,44640
2.6648276,5715200,4.0,2500.0,15.0,493.0,2170,0.0020703557,0.000119702425,0.9976775413379073,2500.0,0.0018005371,172953.5088853836,50000.0,-0.00070028676,365772800,44650
2.7423525,5716480,4.0,2500.0,12.0,10.0,2113,0.00074958673,7.281927e-05,0.9974162771832198,2500.0,0.0036315918,172991.37987113,50000.0,-0.0010483419,365854720,44660
2.82301,5717760,4.0,2500.0,8.0,11.0,2000,0.0006329515,8.8272405e-05,0.9942640610970557,2500.0,0.001159668,173029.42136263847,50000.0,-0.00047870848,365936640,44670
2.8100028,5719040,4.0,2500.0,14.0,15.0,2256,0.0005256479,7.346108e-05,0.9964342922903597,2500.0,0.00048828125,173066.83004689217,50000.0,-0.00095103966,366018560,44680
2.6409912,5720320,4.0,2500.0,13.0,7.0,2019,0.0016393373,0.00010981947,0.997890368103981,2500.0,0.0010681152,173105.84375691414,50000.0,-0.00089987396,366100480,44690
2.6530626,5721600,4.0,2500.0,12.0,9.0,2210,0.0011958664,0.00013125359,0.9974043124821037,2500.0,0.0018615723,173144.05108642578,50000.0,-0.0018833786,366182400,44700
2.6644268,5722880,3.8,2500.0,19.0,31.0,2171,0.007348706,0.0004692169,0.9887912282720208,2375.0,0.010223389,173182.2044391632,50000.0,-0.007536535,366264320,44710
2.8223376,5724160,3.7,2500.0,12.0,20.0,2032,0.001268981,7.936025e-05,0.9948037466965616,2312.5,0.0010070801,173220.80140304565,50000.0,-0.0015770536,366346240,44720
2.765185,5725440,3.825,2500.0,11.0,14.0,2298,0.0031518405,0.0002079049,0.9852038733661175,2335.0,0.014465332,173258.64360165596,50000.0,-0.0027554356,366428160,44730
2.7357843,5726720,3.875,2500.0,8.0,10.0,2161,0.012637634,0.000551661,0.9837954398244619,2345.0,0.0060424805,173297.16560983658,50000.0,-0.007002757,366510080,44740
2.748277,5728000,3.875,2500.0,13.0,20.0,1998,0.001522922,7.0314476e-05,0.9979221243411303,2387.5,0.0020751953,173335.5315337181,50000.0,-0.0021728573,366592000,44750
2.7139494,5729280,3.875,2500.0,9.0,10.0,2173,0.00084324554,0.000117121905,0.9971941001713276,2387.5,0.0027770996,173373.2014825344,50000.0,-0.0015939842,366673920,44760
2.7659028,5730560,4.0,2500.0,11.0,15.0,2168,0.0050017587,4.8950198e-05,0.9982602027012035,2500.0,0.0023498535,173411.35360574722,50000.0,-0.0020874185,366755840,44770
2.7074945,5731840,4.0,2500.0,7.0,20.0,1684,0.00074833946,8.557933e-05,0.9979646522551775,2500.0,0.002380371,173449.83986997604,50000.0,-0.0013742626,366837760,44780
2.690141,5733120,4.0,2500.0,13.0,21.0,2203,0.0016768287,0.000113335096,0.9974018333014101,2500.0,0.0032653809,173487.95779299736,50000.0,-0.0017152353,366919680,44790
2.7688026,5734400,4.0,2500.0,12.0,27.0,2132,0.0068380972,9.064136e-05,0.9966975469142199,2500.0,0.0026855469,173526.24642133713,50000.0,-0.0025020994,367001600,44800
2.620623,5735680,4.0,2500.0,7.0,9.0,1938,0.0037861057,0.00015996369,0.9971407284028828,2500.0,0.0034179688,173564.43452858925,50000.0,-0.0015447601,367083520,44810
2.6622343,5736960,4.0,2500.0,12.0,505.0,2134,0.0069810706,0.0008411227,0.9773177523165941,2500.0,0.008331299,173603.08224725723,50000.0,-0.0068280725,367165440,44820
2.5320694,5738240,3.975,2500.0,15.0,26.0,2322,0.010394058,0.00016679667,0.9972220046911389,2450.0,0.004272461,173640.47963881493,50000.0,-0.002359277,367247360,44830
2.752767,5739520,3.975,2500.0,12.0,33.0,2056,0.0014736992,0.00013292773,0.9960754713974893,2450.0,0.001953125,173678.7656891346,50000.0,-0.001954097,367329280,44840
2.762985,5740800,3.975,2500.0,11.0,11.0,2145,0.0029421514,0.00036559367,0.9814622420817614,2450.0,0.0056762695,173716.923514843,50000.0,-0.004693087,367411200,44850
2.6261709,5742080,3.95,2500.0,16.0,26.0,1885,0.0020274478,0.00013701498,0.9975598021410406,2447.5,0.0023498535,173754.8252453804,50000.0,-0.0015981463,367493120,44860
2.72234,5743360,3.95,2500.0,15.0,25.0,2315,0.0015385438,0.000119499244,0.9959015604108572,2447.5,0.0021972656,173793.0579147339,50000.0,-0.0017025592,367575040,44870
2.7701788,5744640,4.0,2500.0,10.0,18.0,1895,0.0013098153,7.582209e-05,0.9968118127435446,2500.0,0.0063171387,173831.12340569496,50000.0,-0.0021962272,367656960,44880
2.7059226,5745920,3.975,2500.0,12.0,25.0,2097,0.0069403974,0.00010399704,0.9970559056382626,2450.0,0.0018310547,173868.96419787407,50000.0,-0.0016247251,367738880,44890
2.7999969,5747200,3.975,2500.0,11.0,23.0,2234,0.0014138578,3.0409983e-05,0.9981080577708781,2450.0,0.0022888184,173906.79765462875,50000.0,-0.0022407647,367820800,44900
2.7303932,5748480,4.0,2500.0,11.0,28.0,2149,0.0009256705,7.958993e-05,0.9969895940739661,2500.0,0.0024108887,173945.15186429024,50000.0,-0.0021663443,367902720,44910
2.669189,5749760,4.0,2500.0,7.0,17.0,2286,0.006839899,0.0007274617,0.9737784694880247,2500.0,0.007659912,173985.55958771706,50000.0,-0.0054186247,367984640,44920
2.730401,5751040,4.0,2500.0,15.0,26.0,2295,0.0043466245,6.638511e-05,0.9965642599854618,2500.0,0.0018310547,174023.55470752716,50000.0,-0.0015709046,368066560,44930
2.7414303,5752320,4.0,2500.0,7.0,11.0,2109,0.0003203595,0.00010554789,0.9957818873226643,2500.0,0.0021972656,174063.40182113647,50000.0,-0.0005209127,368148480,44940
2.7419863,5753600,4.0,2500.0,14.0,25.0,2227,0.0007032272,9.3516675e-05,0.9962063529528677,2500.0,0.00592041,174101.30767297745,50000.0,-0.0010885773,368230400,44950
2.5369675,5754880,4.0,2500.0,15.0,26.0,2230,0.0020246555,0.00014424037,0.9974206360056996,2500.0,0.004852295,174139.08875322342,50000.0,-0.0014666971,368312320,44960
2.6217623,5756160,4.0,2500.0,13.0,22.0,2173,0.009729255,0.00030666965,0.9939450025558472,2500.0,0.0054016113,174177.0141351223,50000.0,-0.00486226,368394240,44970
2.2769737,5757440,4.0,2500.0,13.0,512.0,1901,0.0050426195,0.00042193953,0.979586711153388,2500.0,0.0043640137,174215.04106497765,50000.0,-0.0024075604,368476160,44980
1.685879,5758720,3.9,2500.0,10.0,507.0,1996,0.056941014,0.00041213704,0.9474738463759422,2395.0,0.0697937,174253.8284754753,50000.0,-0.00650891,368558080,44990
1.5637047,5760000,3.5,2500.0,14.0,494.0,1972,0.009296948,0.00045543624,0.9828214477747679,1975.0,0.066711426,174292.32198405266,50000.0,-0.009832945,368640000,45000
1.5700339,5761280,3.1,2500.0,7.0,291.0,1837,0.01146709,0.00025260853,0.9764942098408937,1507.5,0.07354736,174331.0811855793,50000.0,-0.010073249,368721920,45010
1.5053596,5762560,2.65,2500.0,15.0,495.0,2276,0.009890039,0.00023441229,0.9846922298893332,1035.0,0.07211304,174368.89636993408,50000.0,-0.00925823,368803840,45020
1.4576926,5763840,2.6,2500.0,17.0,496.0,2384,0.009582169,7.495269e-05,-4.294034957885742,935.0,0.09439087,174405.45478582382,50000.0,-0.012119563,368885760,45030
1.5177629,5765120,2.65,2500.0,6.0,496.0,2101,0.0049363542,0.00026848298,0.9722883943468332,987.5,0.05419922,174442.14423203468,50000.0,-0.0071907723,368967680,45040
1.5400044,5766400,2.65,2500.0,6.0,507.0,2022,0.0063854465,0.0045701675,0.6576216816902161,940.0,0.06137085,174479.7861647606,50000.0,-0.0055202395,369049600,45050
2.7994885,5767680,2.65,2500.0,9.0,32.0,2204,0.004620306,0.0005541512,0.8975177481770515,987.5,0.010559082,174515.7429561615,50000.0,-0.008193356,369131520,45060
2.6121044,5768960,3.525,2500.0,8.0,19.0,1880,0.0038231658,0.0012244356,0.9625452794134617,1930.0,0.009521484,174556.8123114109,50000.0,-0.0074660955,369213440,45070
2.568382,5770240,3.8,2500.0,8.0,10.0,1846,0.0012315472,0.001173765,0.9712844472378492,2290.0,0.006439209,174596.98920035362,50000.0,-0.0043151677,369295360,45080
2.7564123,5771520,3.8,2500.0,7.0,14.0,1785,0.0024619217,0.00022983561,0.9855721639469266,2242.5,0.0031738281,174636.7281241417,50000.0,-0.0037911453,369377280,45090
2.8082938,5772800,3.825,2500.0,9.0,8.0,2141,0.005078734,8.624607e-05,0.9939954350702465,2245.0,0.005218506,174674.9773736,50000.0,-0.0028230492,369459200,45100
2.704465,5774080,3.95,2500.0,7.0,10.0,1918,0.0022282053,0.00029048044,0.9922008095309138,2400.0,0.004699707,174714.06077694893,50000.0,-0.0043696053,369541120,45110
2.5130744,5775360,3.975,2500.0,16.0,34.0,2004,0.0049799182,0.00069090846,0.9898949479684234,2450.0,0.010040283,174753.39867901802,50000.0,-0.0065159057,369623040,45120
2.6702988,5776640,3.925,2500.0,12.0,22.0,2065,0.001509726,0.00014050411,0.9966231815051287,2440.0,0.0033569336,174790.8978524208,50000.0,-0.0012742601,369704960,45130
2.5972924,5777920,3.775,2500.0,12.0,22.0,2252,0.0017544229,0.00034267432,0.9920145776122808,2325.0,0.0066223145,174829.465259552,50000.0,-0.0032485882,369786880,45140
2.7449994,5779200,3.775,2500.0,11.0,20.0,1916,0.0018269911,0.00039011196,0.9832149092108011,2325.0,0.0032958984,174867.3008942604,50000.0,-0.004098319,369868800,45150
2.62281,5780480,3.875,2500.0,13.0,45.0,2211,0.023105696,0.00022356673,0.9948693723417819,2387.5,0.008026123,174905.66215085983,50000.0,-0.0037604284,369950720,45160
2.6769092,5781760,3.775,2500.0,8.0,9.0,2184,0.001688041,0.00017658068,0.9964431440457702,2325.0,0.0027770996,174944.77730941772,50000.0,-0.0025210162,370032640,45170
2.8092253,5783040,3.925,2500.0,15.0,22.0,2110,0.002956323,5.7442874e-05,0.9968573744408786,2440.0,0.0020751953,174983.2159998417,50000.0,-0.0011759,370114560,45180
2.609987,5784320,4.0,2500.0,13.0,21.0,1968,0.0062278532,0.00017288556,0.9968657770659775,2500.0,0.0030822754,175021.05764818192,50000.0,-0.0021362058,370196480,45190
2.754385,5785600,4.0,2500.0,15.0,30.0,2407,0.0014947164,6.496928e-05,0.9975258407648653,2500.0,0.004272461,175057.98955130577,50000.0,-0.001841028,370278400,45200
2.6200638,5786880,4.0,2500.0,12.0,26.0,2054,0.002142974,0.000127351,0.9977294020354748,2500.0,0.0029907227,175096.43852329254,50000.0,-0.0014820999,370360320,45210
2.5359728,5788160,4.0,2500.0,10.0,17.0,2267,0.0029693567,0.00033809,0.9947118107229471,2500.0,0.0046081543,175135.7235763073,50000.0,-0.0021591848,370442240,45220
2.474345,5789440,4.0,2500.0,17.0,17.0,1762,0.00454638,0.00019870089,0.9973217379301786,2500.0,0.0045166016,175178.35695552826,50000.0,-0.0016846077,370524160,45230
2.7141714,5790720,4.0,2500.0,17.0,25.0,1843,0.00050652307,9.1212336e-05,0.9976617381908,2500.0,0.0033569336,175223.1482834816,50000.0,-0.0018205338,370606080,45240
2.7531087,5792000,4.0,2500.0,15.0,22.0,1735,0.0044432557,9.508812e-05,0.9957361822016537,2500.0,0.003112793,175269.330971241,50000.0,-0.0026615139,370688000,45250
2.7064865,5793280,4.0,2500.0,15.0,17.0,1790,0.0057804678,8.3629384e-05,0.9972857823595405,2500.0,0.0053100586,175315.8877003193,50000.0,-0.0024281365,370769920,45260
2.629095,5794560,3.975,2500.0,14.0,21.0,1878,0.008415023,0.00036191216,0.9916747510433197,2450.0,0.0058288574,175361.2251405716,50000.0,-0.0026384802,370851840,45270
2.6731715,5795840,3.95,2500.0,15.0,29.0,1891,0.0055161105,0.00010920342,0.9964163799304515,2400.0,0.00680542,175407.57298517227,50000.0,-0.0031554906,370933760,45280
2.775755,5797120,3.975,2500.0,14.0,40.0,1731,0.0034744185,7.846349e-05,0.9965215816628188,2450.0,0.0016479492,175453.01784038544,50000.0,-0.001187213,371015680,45290
2.5970464,5798400,4.0,2500.0,15.0,27.0,1810,0.002882065,0.00011475122,0.9978013506624848,2500.0,0.0034179688,175498.5266945362,50000.0,-0.0020504177,371097600,45300
2.6455333,5799680,4.0,2500.0,14.0,14.0,1761,0.0026632987,0.0001247782,0.9972375764045864,2500.0,0.0034484863,175544.64900183678,50000.0,-0.0015942726,371179520,45310
2.5754895,5800960,4.0,2500.0,15.0,27.0,1769,0.00399912,0.00020465947,0.9957065712660551,2500.0,0.005645752,175590.03491544724,50000.0,-0.0021093835,371261440,45320
2.6755092,5802240,4.0,2500.0,21.0,490.0,1678,0.002801993,0.00036075903,0.9921676190569997,2500.0,0.0056152344,175635.39593935013,50000.0,-0.004905789,371343360,45330
2.7152388,5803520,4.0,2500.0,14.0,24.0,1741,0.01949692,0.0016703602,0.9026735723018646,2500.0,0.0134887695,175680.53053855896,50000.0,-0.008358807,371425280,45340
2.679412,5804800,3.8,2500.0,15.0,26.0,1846,0.013990307,0.0001559514,0.9962041238322854,2327.5,0.009002686,175727.21450448036,50000.0,-0.0040366407,371507200,45350
2.7307155,5806080,3.875,2500.0,13.0,26.0,1864,0.007898751,9.1020964e-05,0.9971519557293504,2387.5,0.0058288574,175773.28684067726,50000.0,-0.0025464732,371589120,45360
2.8127143,5807360,4.0,2500.0,11.0,21.0,1798,0.0016141194,4.4909793e-05,0.9958664970472455,2500.0,0.0050354004,175819.12605524063,50000.0,-0.0033990417,371671040,45370
2.6797056,5808640,4.0,2500.0,18.0,48.0,1953,0.0025927525,0.00014331217,0.9951562313362956,2500.0,0.0073242188,175864.38279485703,50000.0,-0.003994999,371752960,45380
2.6289172,5809920,4.0,2500.0,14.0,24.0,1770,0.0030474407,0.00012941097,0.9977924341801554,2500.0,0.0068969727,175911.2458295822,50000.0,-0.0027120374,371834880,45390
2.6936944,5811200,4.0,2500.0,16.0,21.0,1732,0.0011310922,7.096917e-05,0.9979374406393617,2500.0,0.0044555664,175957.43017983437,50000.0,-0.0020138356,371916800,45400
2.7573142,5812480,4.0,2500.0,12.0,12.0,1813,0.00074308336,6.729001e-05,0.997622205875814,2500.0,0.0038146973,176003.09163832664,50000.0,-0.0010950683,371998720,45410
2.775169,5813760,4.0,2500.0,18.0,35.0,1949,0.0006614718,3.653858e-05,0.9982995711034164,2500.0,0.0013122559,176047.64040088654,50000.0,-0.0013198962,372080640,45420
2.7161047,5815040,3.925,2500.0,15.0,29.0,1832,0.0011040402,6.154059e-05,0.9983278919244185,2440.0,0.0009460449,176093.47945213318,50000.0,-0.0008852702,372162560,45430
2.6392117,5816320,3.925,2500.0,13.0,23.0,1664,0.0015851904,0.00011001525,0.9977714349515736,2440.0,0.0024414062,176139.95016813278,50000.0,-0.0010518045,372244480,45440
2.7232618,5817600,4.0,2500.0,11.0,19.0,1755,0.0010686257,9.0055444e-05,0.9971099600661546,2500.0,0.0022583008,176185.27172875404,50000.0,-0.0015771473,372326400,45450
2.663924,5818880,4.0,2500.0,12.0,16.0,1876,0.0049748737,0.00013455609,0.9971731724217534,2500.0,0.0034484863,176230.97923445702,50000.0,-0.0019451566,372408320,45460
2.6137283,5820160,3.95,2500.0,17.0,18.0,1803,0.0026864496,0.00012773139,0.9975876831449568,2447.5,0.0028076172,176276.96585655212,50000.0,-0.001075335,372490240,45470
2.7609053,5821440,3.95,2500.0,18.0,24.0,1824,0.0021906032,5.0418716e-05,0.9982130511198193,2447.5,0.0014038086,176321.4731914997,50000.0,-0.00052050705,372572160,45480
2.6115198,5822720,4.0,2500.0,12.0,17.0,1704,0.004208188,9.902728e-05,0.9978956526611,2500.0,0.0036010742,176368.4412870407,50000.0,-0.0014034079,372654080,45490
2.6075816,5824000,4.0,2500.0,16.0,24.0,1862,0.0019252198,0.0001257814,0.9974384650122374,2500.0,0.005432129,176414.17456269264,50000.0,-0.0015246379,372736000,45500
2.6430304,5825280,4.0,2500.0,10.0,19.0,1773,0.0015631266,0.00012010703,0.9974410759750754,2500.0,0.0053710938,176460.6621530056,50000.0,-0.0015916029,372817920,45510
2.6754055,5826560,4.0,2500.0,11.0,14.0,1700,0.012973071,6.497598e-05,0.9984656318556517,2500.0,0.0037231445,176505.66602754593,50000.0,-0.0009674572,372899840,45520
2.74473,5827840,4.0,2500.0,16.0,34.0,1920,0.0018127195,8.027298e-05,0.9967049397528172,2500.0,0.003326416,176550.82095217705,50000.0,-0.001284952,372981760,45530
2.647031,5829120,3.85,2500.0,16.0,31.0,2000,0.0011389084,9.479051e-05,0.9983039677608758,2385.0,0.0010375977,176592.28912115097,50000.0,-0.0005656341,373063680,45540
2.779333,5830400,3.9,2500.0,12.0,11.0,2195,0.007828149,8.485412e-05,0.9962236168794334,2437.5,0.0015258789,176629.65495872498,50000.0,-0.0010688694,373145600,45550
2.6352744,5831680,3.9,2500.0,18.0,27.0,2180,0.0045813257,0.00025449225,0.9942305539734662,2437.5,0.005432129,176667.324051857,50000.0,-0.0035895891,373227520,45560
2.6553211,5832960,3.9,2500.0,13.0,9.0,2318,0.0049218866,0.00010982533,0.997388519346714,2437.5,0.003112793,176706.22035956383,50000.0,-0.0015666574,373309440,45570
2.616779,5834240,4.0,2500.0,18.0,27.0,2048,0.002024348,0.00012128189,0.9975479538552463,2500.0,0.0029296875,176745.48411655426,50000.0,-0.0018530808,373391360,45580
2.7461417,5835520,3.925,2500.0,12.0,20.0,2274,0.0005716094,4.617675e-05,0.9976736190728843,2440.0,0.0019226074,176783.8153336048,50000.0,-0.0015161206,373473280,45590
2.8131723,5836800,3.925,2500.0,12.0,18.0,2163,0.004449702,4.042207e-05,0.9975286840926856,2440.0,0.0023498535,176821.80555582047,50000.0,-0.0019207239,373555200,45600
2.621608,5838080,3.9,2500.0,9.0,17.0,1978,0.0013732199,0.0002271199,0.9933540117926896,2437.5,0.0074768066,176859.71843767166,50000.0,-0.0022203613,373637120,45610
2.4862056,5839360,3.85,2500.0,12.0,19.0,2018,0.003097625,0.00022673699,0.9970995595213026,2385.0,0.005645752,176899.86631798744,50000.0,-0.0031830715,373719040,45620
2.791432,5840640,3.925,2500.0,17.0,496.0,2101,0.0042746207,0.0007080796,0.9233822375535965,2440.0,0.0049743652,176938.21103549004,50000.0,-0.0050284257,373800960,45630
2.7169466,5841920,3.725,2500.0,16.0,34.0,2222,0.00041886937,0.00012046082,0.9966999392490834,2315.0,0.0008544922,176975.7178914547,50000.0,-0.00079365936,373882880,45640
2.738783,5843200,3.8,2500.0,10.0,8.0,2073,0.003059756,4.997641e-05,0.9985282513080165,2375.0,0.00076293945,177013.2029235363,50000.0,-0.00046389748,373964800,45650
2.6839328,5844480,4.0,2500.0,7.0,13.0,2202,0.00090705353,6.361509e-05,0.9981730094878003,2500.0,0.0014038086,177051.52060699463,50000.0,-0.0013014859,374046720,45660
2.6932187,5845760,4.0,2500.0,8.0,10.0,1994,0.009660259,9.2135786e-05,0.9979277176316828,2500.0,0.0016174316,177090.03876543045,50000.0,-0.0016689966,374128640,45670
2.759646,5847040,4.0,2500.0,9.0,20.0,1917,0.0041637146,0.00011351678,0.9965632609091699,2500.0,0.0017089844,177128.94673419,50000.0,-0.0028050002,374210560,45680
2.6350424,5848320,4.0,2500.0,12.0,20.0,1989,0.0026431473,0.00014749597,0.9963049462530762,2500.0,0.0022583008,177168.03810048103,50000.0,-0.0013459411,374292480,45690
2.6039424,5849600,4.0,2500.0,17.0,497.0,2095,0.0008291187,0.00018987096,0.9955210825428367,2500.0,0.0030517578,177206.15263462067,50000.0,-0.0016635191,374374400,45700
2.7738714,5850880,4.0,2500.0,12.0,16.0,2257,0.004538881,5.6564197e-05,0.9978727924171835,2500.0,0.0014038086,177244.75951361656,50000.0,-0.00063887524,374456320,45710
2.7307525,5852160,4.0,2500.0,16.0,23.0,2137,0.0098089315,0.00028925834,0.9904321981593966,2500.0,0.009307861,177283.05790233612,50000.0,-0.004360653,374538240,45720
2.5783088,5853440,3.55,2500.0,16.0,27.0,1879,0.0017048952,0.00022944537,0.9953012284822762,2197.5,0.009979248,177322.39972949028,50000.0,-0.0024847845,374620160,45730
2.6815565,5854720,3.675,2500.0,15.0,18.0,2332,0.0026896258,7.254569e-05,0.9981906317407265,2262.5,0.0026550293,177361.2580988407,50000.0,-0.00217679,374702080,45740
2.7177596,5856000,3.925,2500.0,13.0,489.0,1934,0.0051365355,7.31978e-05,0.9981028697220609,2440.0,0.0030822754,177399.4507806301,50000.0,-0.0010990845,374784000,45750
2.6805754,5857280,4.0,2500.0,11.0,20.0,2056,0.004495929,0.00011519708,0.9973881873302162,2500.0,0.0059509277,177438.73925566673,50000.0,-0.0014697379,374865920,45760
2.6484697,5858560,4.0,2500.0,17.0,30.0,2124,0.00914563,0.00010574488,0.9974512334447354,2500.0,0.0026245117,177476.77092528343,50000.0,-0.0017608956,374947840,45770
2.6587775,5859840,4.0,2500.0,12.0,24.0,2106,0.009752618,0.00091771985,0.9632669053971767,2500.0,0.013000488,177514.715839386,50000.0,-0.010520282,375029760,45780
2.6819491,5861120,4.0,2500.0,10.0,25.0,1997,0.0033471466,0.00013434027,0.9967777703423053,2500.0,0.0035705566,177552.56939888,50000.0,-0.0025415174,375111680,45790
2.6123428,5862400,3.975,2500.0,11.0,11.0,1932,0.0010651562,0.00011766843,0.9977057031355798,2450.0,0.002380371,177591.3310303688,50000.0,-0.0016328561,375193600,45800
2.6993392,5863680,3.925,2500.0,10.0,11.0,2302,0.003970063,0.00014260091,0.9965927677694708,2397.5,0.0031738281,177629.0292878151,50000.0,-0.0027736912,375275520,45810
2.768004,5864960,3.925,2500.0,10.0,12.0,1836,0.0076399595,7.052347e-05,0.9972701042424887,2397.5,0.001953125,177667.668333292,50000.0,-0.0013409052,375357440,45820
2.6842396,5866240,3.95,2500.0,11.0,20.0,2225,0.0018214732,0.00011094116,0.9975214099977165,2400.0,0.006011963,177706.63564443588,50000.0,-0.0017196983,375439360,45830
2.707357,5867520,3.85,2500.0,11.0,503.0,2081,0.0015615622,0.0002408286,0.9936906211078167,2337.5,0.0047912598,177745.60435914993,50000.0,-0.0068278643,375521280,45840
2.7838912,5868800,3.95,2500.0,13.0,22.0,2257,0.00032484514,4.8082147e-05,0.9973444789648056,2400.0,0.0012207031,177785.13530492783,50000.0,-0.0011392899,375603200,45850
2.7568505,5870080,4.0,2500.0,17.0,31.0,2279,0.0013545952,0.0003244293,0.9853626023977995,2500.0,0.0058898926,177822.76985359192,50000.0,-0.0038943985,375685120,45860
2.7966006,5871360,3.925,2500.0,19.0,19.0,2326,0.0031838585,6.530327e-05,0.9972378083039075,2440.0,0.00064086914,177860.74398946762,50000.0,-0.0010087163,375767040,45870
2.6876714,5872640,3.925,2500.0,12.0,10.0,1924,0.011583709,0.00011378746,0.9965148738119751,2440.0,0.007904053,177899.34567379951,50000.0,-0.0059129423,375848960,45880
2.4952826,5873920,4.0,2500.0,10.0,17.0,1776,0.004575887,0.00040125888,0.9925061757676303,2500.0,0.007965088,177939.5435848236,50000.0,-0.0032367674,375930880,45890
2.783289,5875200,3.875,2500.0,13.0,19.0,2318,0.0010196944,8.418919e-05,0.9959176029078662,2387.5,0.004638672,177977.30986952782,50000.0,-0.0042093676,376012800,45900
2.5663278,5876480,3.875,2500.0,10.0,11.0,2195,0.004492063,0.000119399236,0.9978801649995148,2387.5,0.0055236816,178016.40678811073,50000.0,-0.0028510252,376094720,45910
2.7450993,5877760,3.975,2500.0,16.0,21.0,2246,0.0031552194,0.0002659108,0.9793015290051699,2450.0,0.040893555,178054.06310606003,50000.0,-0.0022447216,376176640,45920
2.6400657,5879040,3.975,2500.0,12.0,15.0,2141,0.0017853816,0.00018545224,0.9965423047542572,2450.0,0.0021362305,178091.38792085648,50000.0,-0.0015893902,376258560,45930
2.5122,5880320,4.0,2500.0,12.0,25.0,1817,0.0077915043,0.00045939483,0.9929125388152897,2500.0,0.005065918,178131.67202019691,50000.0,-0.0040632575,376340480,45940
2.7765589,5881600,4.0,2500.0,14.0,24.0,2287,0.0021269128,5.0501847e-05,0.9982439656741917,2500.0,0.0015563965,178170.07594966888,50000.0,-0.0022751621,376422400,45950
2.7396417,5882880,4.0,2500.0,19.0,31.0,2353,0.0019855672,7.39611e-05,0.9971107924357057,2500.0,0.006958008,178208.4663450718,50000.0,-0.0049291262,376504320,45960
2.6578147,5884160,4.0,2500.0,11.0,20.0,2225,0.0027753105,0.00034724665,0.9931851420551538,2500.0,0.0064697266,178246.87704753876,50000.0,-0.0045675193,376586240,45970
2.56728,5885440,3.95,2500.0,12.0,497.0,2075,0.0030410502,0.00033743973,0.9952185363508761,2447.5,0.0075683594,178285.9006664753,50000.0,-0.006027067,376668160,45980
2.5929027,5886720,3.875,2500.0,13.0,55.0,2212,0.002413692,0.0001768741,0.9965216643176973,2345.0,0.0039978027,178324.76884245872,50000.0,-0.002775385,376750080,45990
2.6848915,5888000,3.875,2500.0,12.0,19.0,1986,0.009835971,0.00013608986,0.9968137503601611,2345.0,0.0045776367,178363.17228221893,50000.0,-0.002163487,376832000,46000
2.5984485,5889280,3.9,2500.0,12.0,507.0,1772,0.0037603157,0.00056877837,0.9849102208390832,2395.0,0.006591797,178401.61419916153,50000.0,-0.004994289,376913920,46010
2.6686625,5890560,4.0,2500.0,16.0,31.0,2308,0.010367774,0.00011664212,0.9961532331071794,2500.0,0.0032958984,178438.96823501587,50000.0,-0.002486838,376995840,46020
2.594764,5891840,4.0,2500.0,11.0,22.0,2123,0.004831153,0.00026467073,0.9927165545523167,2500.0,0.013702393,178479.04731106758,50000.0,-0.0057583814,377077760,46030
2.7971618,5893120,3.8,2500.0,14.0,27.0,2287,0.00025411896,5.9118145e-05,0.9965221497695893,2375.0,0.00088500977,178517.24583172798,50000.0,-0.0011317721,377159680,46040
2.6097865,5894400,3.875,2500.0,19.0,40.0,2121,0.0008700409,0.00013825788,0.9970115998294204,2387.5,0.0054016113,178555.82067775726,50000.0,-0.0023985363,377241600,46050
2.8084488,5895680,3.775,2500.0,17.0,25.0,2060,0.00071015,0.00015433936,0.990758596919477,2277.5,0.0046691895,178593.7626338005,50000.0,-0.0019157802,377323520,46060
2.771649,5896960,3.75,2500.0,15.0,15.0,2272,0.002212986,7.25873e-05,0.9968857017811388,2317.5,0.0018615723,178632.77396941185,50000.0,-0.0018758739,377405440,46070
2.690008,5898240,3.925,2500.0,15.0,486.0,2166,0.002985484,0.00019214179,0.9940659552812576,2440.0,0.0055236816,178671.46415781975,50000.0,-0.003029308,377487360,46080
2.7738788,5899520,3.925,2500.0,16.0,37.0,2253,0.0043309405,5.0693903e-05,0.9978803598787636,2440.0,0.0015563965,178710.38707113266,50000.0,-0.001758139,377569280,46090
2.8293421,5900800,3.825,2500.0,18.0,30.0,2273,0.0011189454,2.9407784e-05,0.9961175892967731,2377.5,0.0013122559,178749.47619771957,50000.0,-0.0011371928,377651200,46100
2.677029,5902080,3.9,2500.0,12.0,498.0,2173,0.009151199,0.00047253774,0.9896087441593409,2437.5,0.008605957,178788.01446795464,50000.0,-0.008765198,377733120,46110
